Column1;name;cp;ID;probe;spike;matrix;state;plate;replicate
913;RN2;38.45;CY5_none_sihl_membrane_1_2;CY5;none;sihl;membrane;1;2
914;RN2;NA;CY5_none_sihl_membrane_1_2;CY5;none;sihl;membrane;1;2
915;RN2;NA;CY5_none_sihl_membrane_1_2;CY5;none;sihl;membrane;1;2
916;RN3;NA;CY5_none_sihl_membrane_1_3;CY5;none;sihl;membrane;1;3
917;RN3;NA;CY5_none_sihl_membrane_1_3;CY5;none;sihl;membrane;1;3
918;RN3;NA;CY5_none_sihl_membrane_1_3;CY5;none;sihl;membrane;1;3
766;ATN1;36.54;CY5_none_tap_adsorbed_1_1;CY5;none;tap;adsorbed;1;1
767;ATN1;NA;CY5_none_tap_adsorbed_1_1;CY5;none;tap;adsorbed;1;1
768;ATN1;38.99;CY5_none_tap_adsorbed_1_1;CY5;none;tap;adsorbed;1;1
769;ATN2;NA;CY5_none_tap_adsorbed_1_2;CY5;none;tap;adsorbed;1;2
770;ATN2;NA;CY5_none_tap_adsorbed_1_2;CY5;none;tap;adsorbed;1;2
771;ATN2;NA;CY5_none_tap_adsorbed_1_2;CY5;none;tap;adsorbed;1;2
772;ATN3;38.45;CY5_none_tap_adsorbed_1_3;CY5;none;tap;adsorbed;1;3
773;ATN3;NA;CY5_none_tap_adsorbed_1_3;CY5;none;tap;adsorbed;1;3
774;ATN3;NA;CY5_none_tap_adsorbed_1_3;CY5;none;tap;adsorbed;1;3
829;FTN1;NA;CY5_none_tap_free_1_1;CY5;none;tap;free;1;1
830;FTN1;NA;CY5_none_tap_free_1_1;CY5;none;tap;free;1;1
831;FTN1;NA;CY5_none_tap_free_1_1;CY5;none;tap;free;1;1
832;FTN2;NA;CY5_none_tap_free_1_2;CY5;none;tap;free;1;2
833;FTN2;NA;CY5_none_tap_free_1_2;CY5;none;tap;free;1;2
834;FTN2;NA;CY5_none_tap_free_1_2;CY5;none;tap;free;1;2
835;FTN3;NA;CY5_none_tap_free_1_3;CY5;none;tap;free;1;3
836;FTN3;NA;CY5_none_tap_free_1_3;CY5;none;tap;free;1;3
837;FTN3;NA;CY5_none_tap_free_1_3;CY5;none;tap;free;1;3
955;TN1;NA;CY5_none_tap_membrane_1_1;CY5;none;tap;membrane;1;1
956;TN1;37.79;CY5_none_tap_membrane_1_1;CY5;none;tap;membrane;1;1
957;TN1;NA;CY5_none_tap_membrane_1_1;CY5;none;tap;membrane;1;1
958;TN2;37.71;CY5_none_tap_membrane_1_2;CY5;none;tap;membrane;1;2
959;TN2;NA;CY5_none_tap_membrane_1_2;CY5;none;tap;membrane;1;2
960;TN2;NA;CY5_none_tap_membrane_1_2;CY5;none;tap;membrane;1;2
961;TN3;NA;CY5_none_tap_membrane_1_3;CY5;none;tap;membrane;1;3
962;TN3;NA;CY5_none_tap_membrane_1_3;CY5;none;tap;membrane;1;3
963;TN3;NA;CY5_none_tap_membrane_1_3;CY5;none;tap;membrane;1;3
685;ALS1;37.3;CY5_salmon_limmat_adsorbed_1_1;CY5;salmon;limmat;adsorbed;1;1
686;ALS1;NA;CY5_salmon_limmat_adsorbed_1_1;CY5;salmon;limmat;adsorbed;1;1
687;ALS1;37.11;CY5_salmon_limmat_adsorbed_1_1;CY5;salmon;limmat;adsorbed;1;1
688;ALS2;NA;CY5_salmon_limmat_adsorbed_1_2;CY5;salmon;limmat;adsorbed;1;2
689;ALS2;37.11;CY5_salmon_limmat_adsorbed_1_2;CY5;salmon;limmat;adsorbed;1;2
690;ALS2;NA;CY5_salmon_limmat_adsorbed_1_2;CY5;salmon;limmat;adsorbed;1;2
691;ALS3;NA;CY5_salmon_limmat_adsorbed_1_3;CY5;salmon;limmat;adsorbed;1;3
692;ALS3;NA;CY5_salmon_limmat_adsorbed_1_3;CY5;salmon;limmat;adsorbed;1;3
693;ALS3;NA;CY5_salmon_limmat_adsorbed_1_3;CY5;salmon;limmat;adsorbed;1;3
802;FLS1;NA;CY5_salmon_limmat_free_1_1;CY5;salmon;limmat;free;1;1
803;FLS1;NA;CY5_salmon_limmat_free_1_1;CY5;salmon;limmat;free;1;1
804;FLS1;NA;CY5_salmon_limmat_free_1_1;CY5;salmon;limmat;free;1;1
805;FLS2;NA;CY5_salmon_limmat_free_1_2;CY5;salmon;limmat;free;1;2
806;FLS2;NA;CY5_salmon_limmat_free_1_2;CY5;salmon;limmat;free;1;2
807;FLS2;NA;CY5_salmon_limmat_free_1_2;CY5;salmon;limmat;free;1;2
808;FLS3;NA;CY5_salmon_limmat_free_1_3;CY5;salmon;limmat;free;1;3
809;FLS3;NA;CY5_salmon_limmat_free_1_3;CY5;salmon;limmat;free;1;3
810;FLS3;NA;CY5_salmon_limmat_free_1_3;CY5;salmon;limmat;free;1;3
874;LS1;NA;CY5_salmon_limmat_membrane_1_1;CY5;salmon;limmat;membrane;1;1
875;LS1;37.96;CY5_salmon_limmat_membrane_1_1;CY5;salmon;limmat;membrane;1;1
876;LS1;NA;CY5_salmon_limmat_membrane_1_1;CY5;salmon;limmat;membrane;1;1
877;LS2;NA;CY5_salmon_limmat_membrane_1_2;CY5;salmon;limmat;membrane;1;2
878;LS2;38.66;CY5_salmon_limmat_membrane_1_2;CY5;salmon;limmat;membrane;1;2
879;LS2;NA;CY5_salmon_limmat_membrane_1_2;CY5;salmon;limmat;membrane;1;2
880;LS3;NA;CY5_salmon_limmat_membrane_1_3;CY5;salmon;limmat;membrane;1;3
881;LS3;36.92;CY5_salmon_limmat_membrane_1_3;CY5;salmon;limmat;membrane;1;3
882;LS3;36.84;CY5_salmon_limmat_membrane_1_3;CY5;salmon;limmat;membrane;1;3
730;ARS1;NA;CY5_salmon_sihl_adsorbed_1_1;CY5;salmon;sihl;adsorbed;1;1
731;ARS1;NA;CY5_salmon_sihl_adsorbed_1_1;CY5;salmon;sihl;adsorbed;1;1
732;ARS1;NA;CY5_salmon_sihl_adsorbed_1_1;CY5;salmon;sihl;adsorbed;1;1
733;ARS2;NA;CY5_salmon_sihl_adsorbed_1_2;CY5;salmon;sihl;adsorbed;1;2
734;ARS2;NA;CY5_salmon_sihl_adsorbed_1_2;CY5;salmon;sihl;adsorbed;1;2
735;ARS2;NA;CY5_salmon_sihl_adsorbed_1_2;CY5;salmon;sihl;adsorbed;1;2
736;ARS3;NA;CY5_salmon_sihl_adsorbed_1_3;CY5;salmon;sihl;adsorbed;1;3
737;ARS3;37.36;CY5_salmon_sihl_adsorbed_1_3;CY5;salmon;sihl;adsorbed;1;3
738;ARS3;38.27;CY5_salmon_sihl_adsorbed_1_3;CY5;salmon;sihl;adsorbed;1;3
1504;RS1;NA;CY5_salmon_sihl_free_2_1;CY5;salmon;sihl;free;2;1
1505;RS1;NA;CY5_salmon_sihl_free_2_1;CY5;salmon;sihl;free;2;1
1506;RS1;NA;CY5_salmon_sihl_free_2_1;CY5;salmon;sihl;free;2;1
1507;RS2;NA;CY5_salmon_sihl_free_2_2;CY5;salmon;sihl;free;2;2
1508;RS2;NA;CY5_salmon_sihl_free_2_2;CY5;salmon;sihl;free;2;2
1509;RS2;NA;CY5_salmon_sihl_free_2_2;CY5;salmon;sihl;free;2;2
1510;RS3;NA;CY5_salmon_sihl_free_2_3;CY5;salmon;sihl;free;2;3
1511;RS3;NA;CY5_salmon_sihl_free_2_3;CY5;salmon;sihl;free;2;3
1512;RS3;NA;CY5_salmon_sihl_free_2_3;CY5;salmon;sihl;free;2;3
919;RS1;NA;CY5_salmon_sihl_membrane_1_1;CY5;salmon;sihl;membrane;1;1
920;RS1;NA;CY5_salmon_sihl_membrane_1_1;CY5;salmon;sihl;membrane;1;1
921;RS1;NA;CY5_salmon_sihl_membrane_1_1;CY5;salmon;sihl;membrane;1;1
922;RS2;NA;CY5_salmon_sihl_membrane_1_2;CY5;salmon;sihl;membrane;1;2
923;RS2;NA;CY5_salmon_sihl_membrane_1_2;CY5;salmon;sihl;membrane;1;2
924;RS2;NA;CY5_salmon_sihl_membrane_1_2;CY5;salmon;sihl;membrane;1;2
925;RS3;NA;CY5_salmon_sihl_membrane_1_3;CY5;salmon;sihl;membrane;1;3
926;RS3;NA;CY5_salmon_sihl_membrane_1_3;CY5;salmon;sihl;membrane;1;3
927;RS3;NA;CY5_salmon_sihl_membrane_1_3;CY5;salmon;sihl;membrane;1;3
775;ATS1;36.19;CY5_salmon_tap_adsorbed_1_1;CY5;salmon;tap;adsorbed;1;1
776;ATS1;NA;CY5_salmon_tap_adsorbed_1_1;CY5;salmon;tap;adsorbed;1;1
777;ATS1;37.95;CY5_salmon_tap_adsorbed_1_1;CY5;salmon;tap;adsorbed;1;1
778;ATS2;NA;CY5_salmon_tap_adsorbed_1_2;CY5;salmon;tap;adsorbed;1;2
779;ATS2;37.15;CY5_salmon_tap_adsorbed_1_2;CY5;salmon;tap;adsorbed;1;2
780;ATS2;NA;CY5_salmon_tap_adsorbed_1_2;CY5;salmon;tap;adsorbed;1;2
781;ATS3;35.67;CY5_salmon_tap_adsorbed_1_3;CY5;salmon;tap;adsorbed;1;3
782;ATS3;38.17;CY5_salmon_tap_adsorbed_1_3;CY5;salmon;tap;adsorbed;1;3
783;ATS3;35.78;CY5_salmon_tap_adsorbed_1_3;CY5;salmon;tap;adsorbed;1;3
1522;TS1;NA;CY5_salmon_tap_free_2_1;CY5;salmon;tap;free;2;1
1523;TS1;NA;CY5_salmon_tap_free_2_1;CY5;salmon;tap;free;2;1
1524;TS1;NA;CY5_salmon_tap_free_2_1;CY5;salmon;tap;free;2;1
1525;TS2;NA;CY5_salmon_tap_free_2_2;CY5;salmon;tap;free;2;2
1526;TS2;NA;CY5_salmon_tap_free_2_2;CY5;salmon;tap;free;2;2
1527;TS2;NA;CY5_salmon_tap_free_2_2;CY5;salmon;tap;free;2;2
1528;TS3;NA;CY5_salmon_tap_free_2_3;CY5;salmon;tap;free;2;3
1529;TS3;NA;CY5_salmon_tap_free_2_3;CY5;salmon;tap;free;2;3
1530;TS3;NA;CY5_salmon_tap_free_2_3;CY5;salmon;tap;free;2;3
964;TS1;NA;CY5_salmon_tap_membrane_1_1;CY5;salmon;tap;membrane;1;1
965;TS1;NA;CY5_salmon_tap_membrane_1_1;CY5;salmon;tap;membrane;1;1
966;TS1;NA;CY5_salmon_tap_membrane_1_1;CY5;salmon;tap;membrane;1;1
967;TS2;NA;CY5_salmon_tap_membrane_1_2;CY5;salmon;tap;membrane;1;2
968;TS2;NA;CY5_salmon_tap_membrane_1_2;CY5;salmon;tap;membrane;1;2
969;TS2;NA;CY5_salmon_tap_membrane_1_2;CY5;salmon;tap;membrane;1;2
970;TS3;NA;CY5_salmon_tap_membrane_1_3;CY5;salmon;tap;membrane;1;3
971;TS3;NA;CY5_salmon_tap_membrane_1_3;CY5;salmon;tap;membrane;1;3
972;TS3;NA;CY5_salmon_tap_membrane_1_3;CY5;salmon;tap;membrane;1;3
973;ALA1;27.04;FAM_all_limmat_adsorbed_1_1;FAM;all;limmat;adsorbed;1;1
974;ALA1;26.97;FAM_all_limmat_adsorbed_1_1;FAM;all;limmat;adsorbed;1;1
975;ALA1;27.12;FAM_all_limmat_adsorbed_1_1;FAM;all;limmat;adsorbed;1;1
976;ALA2;26.57;FAM_all_limmat_adsorbed_1_2;FAM;all;limmat;adsorbed;1;2
977;ALA2;26.61;FAM_all_limmat_adsorbed_1_2;FAM;all;limmat;adsorbed;1;2
978;ALA2;26.62;FAM_all_limmat_adsorbed_1_2;FAM;all;limmat;adsorbed;1;2
979;ALA3;26.55;FAM_all_limmat_adsorbed_1_3;FAM;all;limmat;adsorbed;1;3
980;ALA3;26.63;FAM_all_limmat_adsorbed_1_3;FAM;all;limmat;adsorbed;1;3
981;ALA3;26.6;FAM_all_limmat_adsorbed_1_3;FAM;all;limmat;adsorbed;1;3
1306;LA3;30.85;FAM_all_limmat_free_2_1;FAM;all;limmat;free;2;1
1307;LA3;31.49;FAM_all_limmat_free_2_1;FAM;all;limmat;free;2;1
1308;LA3;31.26;FAM_all_limmat_free_2_1;FAM;all;limmat;free;2;1
1300;LA1;29.39;FAM_all_limmat_free_2_2;FAM;all;limmat;free;2;2
1301;LA1;29.48;FAM_all_limmat_free_2_2;FAM;all;limmat;free;2;2
1302;LA1;29.38;FAM_all_limmat_free_2_2;FAM;all;limmat;free;2;2
1303;LA2;29.92;FAM_all_limmat_free_2_3;FAM;all;limmat;free;2;3
1304;LA2;29.68;FAM_all_limmat_free_2_3;FAM;all;limmat;free;2;3
1305;LA2;29.99;FAM_all_limmat_free_2_3;FAM;all;limmat;free;2;3
1162;LA1;26.82;FAM_all_limmat_membrane_1_1;FAM;all;limmat;membrane;1;1
1163;LA1;26.89;FAM_all_limmat_membrane_1_1;FAM;all;limmat;membrane;1;1
1164;LA1;27.12;FAM_all_limmat_membrane_1_1;FAM;all;limmat;membrane;1;1
1165;LA2;27.21;FAM_all_limmat_membrane_1_2;FAM;all;limmat;membrane;1;2
1166;LA2;27.29;FAM_all_limmat_membrane_1_2;FAM;all;limmat;membrane;1;2
1167;LA2;27.46;FAM_all_limmat_membrane_1_2;FAM;all;limmat;membrane;1;2
1168;LA3;26.36;FAM_all_limmat_membrane_1_3;FAM;all;limmat;membrane;1;3
1169;LA3;26.43;FAM_all_limmat_membrane_1_3;FAM;all;limmat;membrane;1;3
1170;LA3;26.55;FAM_all_limmat_membrane_1_3;FAM;all;limmat;membrane;1;3
1021;ARA2;26.93;FAM_all_sihl_adsorbed_1_2;FAM;all;sihl;adsorbed;1;2
1022;ARA2;26.81;FAM_all_sihl_adsorbed_1_2;FAM;all;sihl;adsorbed;1;2
1023;ARA2;26.97;FAM_all_sihl_adsorbed_1_2;FAM;all;sihl;adsorbed;1;2
1024;ARA3;26.56;FAM_all_sihl_adsorbed_1_3;FAM;all;sihl;adsorbed;1;3
1025;ARA3;26.5;FAM_all_sihl_adsorbed_1_3;FAM;all;sihl;adsorbed;1;3
1026;ARA3;26.51;FAM_all_sihl_adsorbed_1_3;FAM;all;sihl;adsorbed;1;3
1297;ARA1;27.31;FAM_all_sihl_adsorbed_2_1;FAM;all;sihl;adsorbed;2;1
1298;ARA1;27.5;FAM_all_sihl_adsorbed_2_1;FAM;all;sihl;adsorbed;2;1
1299;ARA1;27.31;FAM_all_sihl_adsorbed_2_1;FAM;all;sihl;adsorbed;2;1
1351;RA1;30.11;FAM_all_sihl_free_2_1;FAM;all;sihl;free;2;1
1352;RA1;30.41;FAM_all_sihl_free_2_1;FAM;all;sihl;free;2;1
1353;RA1;30.24;FAM_all_sihl_free_2_1;FAM;all;sihl;free;2;1
1354;RA2;29.67;FAM_all_sihl_free_2_2;FAM;all;sihl;free;2;2
1355;RA2;29.91;FAM_all_sihl_free_2_2;FAM;all;sihl;free;2;2
1356;RA2;29.95;FAM_all_sihl_free_2_2;FAM;all;sihl;free;2;2
1357;RA3;31.18;FAM_all_sihl_free_2_3;FAM;all;sihl;free;2;3
1358;RA3;31.41;FAM_all_sihl_free_2_3;FAM;all;sihl;free;2;3
1359;RA3;30.81;FAM_all_sihl_free_2_3;FAM;all;sihl;free;2;3
1207;RA1;26.67;FAM_all_sihl_membrane_1_1;FAM;all;sihl;membrane;1;1
1208;RA1;26.74;FAM_all_sihl_membrane_1_1;FAM;all;sihl;membrane;1;1
1209;RA1;26.93;FAM_all_sihl_membrane_1_1;FAM;all;sihl;membrane;1;1
1210;RA2;26.58;FAM_all_sihl_membrane_1_2;FAM;all;sihl;membrane;1;2
1211;RA2;26.64;FAM_all_sihl_membrane_1_2;FAM;all;sihl;membrane;1;2
1212;RA2;26.74;FAM_all_sihl_membrane_1_2;FAM;all;sihl;membrane;1;2
1213;RA3;26.97;FAM_all_sihl_membrane_1_3;FAM;all;sihl;membrane;1;3
1214;RA3;26.97;FAM_all_sihl_membrane_1_3;FAM;all;sihl;membrane;1;3
1215;RA3;27.21;FAM_all_sihl_membrane_1_3;FAM;all;sihl;membrane;1;3
1063;ATA1;24.78;FAM_all_tap_adsorbed_1_1;FAM;all;tap;adsorbed;1;1
1064;ATA1;24.84;FAM_all_tap_adsorbed_1_1;FAM;all;tap;adsorbed;1;1
1065;ATA1;25.04;FAM_all_tap_adsorbed_1_1;FAM;all;tap;adsorbed;1;1
1066;ATA2;24.71;FAM_all_tap_adsorbed_1_2;FAM;all;tap;adsorbed;1;2
1067;ATA2;24.78;FAM_all_tap_adsorbed_1_2;FAM;all;tap;adsorbed;1;2
1068;ATA2;24.88;FAM_all_tap_adsorbed_1_2;FAM;all;tap;adsorbed;1;2
1069;ATA3;24.72;FAM_all_tap_adsorbed_1_3;FAM;all;tap;adsorbed;1;3
1070;ATA3;24.76;FAM_all_tap_adsorbed_1_3;FAM;all;tap;adsorbed;1;3
1071;ATA3;24.94;FAM_all_tap_adsorbed_1_3;FAM;all;tap;adsorbed;1;3
1396;TA1;33.28;FAM_all_tap_free_2_1;FAM;all;tap;free;2;1
1397;TA1;33.59;FAM_all_tap_free_2_1;FAM;all;tap;free;2;1
1398;TA1;33.61;FAM_all_tap_free_2_1;FAM;all;tap;free;2;1
1399;TA2;32.37;FAM_all_tap_free_2_2;FAM;all;tap;free;2;2
1400;TA2;32.34;FAM_all_tap_free_2_2;FAM;all;tap;free;2;2
1401;TA2;32.94;FAM_all_tap_free_2_2;FAM;all;tap;free;2;2
1402;TA3;34.75;FAM_all_tap_free_2_3;FAM;all;tap;free;2;3
1403;TA3;34.75;FAM_all_tap_free_2_3;FAM;all;tap;free;2;3
1404;TA3;34.48;FAM_all_tap_free_2_3;FAM;all;tap;free;2;3
1258;TA3;26.01;FAM_all_tap_membrane_1_3;FAM;all;tap;membrane;1;3
1259;TA3;25.99;FAM_all_tap_membrane_1_3;FAM;all;tap;membrane;1;3
1260;TA3;26.1;FAM_all_tap_membrane_1_3;FAM;all;tap;membrane;1;3
1327;MTA1;28;FAM_all_tap_membrane_2_2;FAM;all;tap;membrane;2;2
1328;MTA1;28.49;FAM_all_tap_membrane_2_2;FAM;all;tap;membrane;2;2
1329;MTA1;28.14;FAM_all_tap_membrane_2_2;FAM;all;tap;membrane;2;2
1330;MTA2;26.28;FAM_all_tap_membrane_2_3;FAM;all;tap;membrane;2;3
1331;MTA2;27.57;FAM_all_tap_membrane_2_3;FAM;all;tap;membrane;2;3
1332;MTA2;26.9;FAM_all_tap_membrane_2_3;FAM;all;tap;membrane;2;3
982;ALC1;NA;FAM_chicken_limmat_adsorbed_1_1;FAM;chicken;limmat;adsorbed;1;1
983;ALC1;NA;FAM_chicken_limmat_adsorbed_1_1;FAM;chicken;limmat;adsorbed;1;1
984;ALC1;NA;FAM_chicken_limmat_adsorbed_1_1;FAM;chicken;limmat;adsorbed;1;1
985;ALC2;NA;FAM_chicken_limmat_adsorbed_1_2;FAM;chicken;limmat;adsorbed;1;2
986;ALC2;NA;FAM_chicken_limmat_adsorbed_1_2;FAM;chicken;limmat;adsorbed;1;2
987;ALC2;NA;FAM_chicken_limmat_adsorbed_1_2;FAM;chicken;limmat;adsorbed;1;2
988;ALC3;NA;FAM_chicken_limmat_adsorbed_1_3;FAM;chicken;limmat;adsorbed;1;3
989;ALC3;NA;FAM_chicken_limmat_adsorbed_1_3;FAM;chicken;limmat;adsorbed;1;3
990;ALC3;39.15;FAM_chicken_limmat_adsorbed_1_3;FAM;chicken;limmat;adsorbed;1;3
1108;FLC1;NA;FAM_chicken_limmat_free_1_1;FAM;chicken;limmat;free;1;1
1109;FLC1;NA;FAM_chicken_limmat_free_1_1;FAM;chicken;limmat;free;1;1
1110;FLC1;NA;FAM_chicken_limmat_free_1_1;FAM;chicken;limmat;free;1;1
1111;FLC2;NA;FAM_chicken_limmat_free_1_2;FAM;chicken;limmat;free;1;2
1112;FLC2;NA;FAM_chicken_limmat_free_1_2;FAM;chicken;limmat;free;1;2
1113;FLC2;NA;FAM_chicken_limmat_free_1_2;FAM;chicken;limmat;free;1;2
1114;FLC3;NA;FAM_chicken_limmat_free_1_3;FAM;chicken;limmat;free;1;3
1115;FLC3;NA;FAM_chicken_limmat_free_1_3;FAM;chicken;limmat;free;1;3
1116;FLC3;NA;FAM_chicken_limmat_free_1_3;FAM;chicken;limmat;free;1;3
1171;LC1;NA;FAM_chicken_limmat_membrane_1_1;FAM;chicken;limmat;membrane;1;1
1172;LC1;NA;FAM_chicken_limmat_membrane_1_1;FAM;chicken;limmat;membrane;1;1
1173;LC1;NA;FAM_chicken_limmat_membrane_1_1;FAM;chicken;limmat;membrane;1;1
1174;LC2;NA;FAM_chicken_limmat_membrane_1_2;FAM;chicken;limmat;membrane;1;2
1175;LC2;NA;FAM_chicken_limmat_membrane_1_2;FAM;chicken;limmat;membrane;1;2
1176;LC2;NA;FAM_chicken_limmat_membrane_1_2;FAM;chicken;limmat;membrane;1;2
1177;LC3;NA;FAM_chicken_limmat_membrane_1_3;FAM;chicken;limmat;membrane;1;3
1178;LC3;NA;FAM_chicken_limmat_membrane_1_3;FAM;chicken;limmat;membrane;1;3
1179;LC3;NA;FAM_chicken_limmat_membrane_1_3;FAM;chicken;limmat;membrane;1;3
1027;ARC1;NA;FAM_chicken_sihl_adsorbed_1_1;FAM;chicken;sihl;adsorbed;1;1
1028;ARC1;NA;FAM_chicken_sihl_adsorbed_1_1;FAM;chicken;sihl;adsorbed;1;1
1029;ARC1;NA;FAM_chicken_sihl_adsorbed_1_1;FAM;chicken;sihl;adsorbed;1;1
1030;ARC2;NA;FAM_chicken_sihl_adsorbed_1_2;FAM;chicken;sihl;adsorbed;1;2
1031;ARC2;37.94;FAM_chicken_sihl_adsorbed_1_2;FAM;chicken;sihl;adsorbed;1;2
1032;ARC2;NA;FAM_chicken_sihl_adsorbed_1_2;FAM;chicken;sihl;adsorbed;1;2
1033;ARC3;38.92;FAM_chicken_sihl_adsorbed_1_3;FAM;chicken;sihl;adsorbed;1;3
1034;ARC3;38.81;FAM_chicken_sihl_adsorbed_1_3;FAM;chicken;sihl;adsorbed;1;3
1035;ARC3;NA;FAM_chicken_sihl_adsorbed_1_3;FAM;chicken;sihl;adsorbed;1;3
1360;RC1;NA;FAM_chicken_sihl_free_2_1;FAM;chicken;sihl;free;2;1
1361;RC1;NA;FAM_chicken_sihl_free_2_1;FAM;chicken;sihl;free;2;1
1362;RC1;NA;FAM_chicken_sihl_free_2_1;FAM;chicken;sihl;free;2;1
1363;RC2;NA;FAM_chicken_sihl_free_2_2;FAM;chicken;sihl;free;2;2
1364;RC2;NA;FAM_chicken_sihl_free_2_2;FAM;chicken;sihl;free;2;2
1365;RC2;NA;FAM_chicken_sihl_free_2_2;FAM;chicken;sihl;free;2;2
1366;RC3;NA;FAM_chicken_sihl_free_2_3;FAM;chicken;sihl;free;2;3
1367;RC3;NA;FAM_chicken_sihl_free_2_3;FAM;chicken;sihl;free;2;3
1368;RC3;NA;FAM_chicken_sihl_free_2_3;FAM;chicken;sihl;free;2;3
1216;RC1;NA;FAM_chicken_sihl_membrane_1_1;FAM;chicken;sihl;membrane;1;1
1217;RC1;NA;FAM_chicken_sihl_membrane_1_1;FAM;chicken;sihl;membrane;1;1
1218;RC1;NA;FAM_chicken_sihl_membrane_1_1;FAM;chicken;sihl;membrane;1;1
1219;RC2;NA;FAM_chicken_sihl_membrane_1_2;FAM;chicken;sihl;membrane;1;2
1220;RC2;NA;FAM_chicken_sihl_membrane_1_2;FAM;chicken;sihl;membrane;1;2
1221;RC2;NA;FAM_chicken_sihl_membrane_1_2;FAM;chicken;sihl;membrane;1;2
1222;RC3;NA;FAM_chicken_sihl_membrane_1_3;FAM;chicken;sihl;membrane;1;3
1223;RC3;NA;FAM_chicken_sihl_membrane_1_3;FAM;chicken;sihl;membrane;1;3
1224;RC3;NA;FAM_chicken_sihl_membrane_1_3;FAM;chicken;sihl;membrane;1;3
1072;ATC1;NA;FAM_chicken_tap_adsorbed_1_1;FAM;chicken;tap;adsorbed;1;1
1073;ATC1;NA;FAM_chicken_tap_adsorbed_1_1;FAM;chicken;tap;adsorbed;1;1
1074;ATC1;NA;FAM_chicken_tap_adsorbed_1_1;FAM;chicken;tap;adsorbed;1;1
1075;ATC2;37.86;FAM_chicken_tap_adsorbed_1_2;FAM;chicken;tap;adsorbed;1;2
1076;ATC2;NA;FAM_chicken_tap_adsorbed_1_2;FAM;chicken;tap;adsorbed;1;2
1077;ATC2;37.22;FAM_chicken_tap_adsorbed_1_2;FAM;chicken;tap;adsorbed;1;2
1078;ATC3;37.78;FAM_chicken_tap_adsorbed_1_3;FAM;chicken;tap;adsorbed;1;3
1079;ATC3;38.79;FAM_chicken_tap_adsorbed_1_3;FAM;chicken;tap;adsorbed;1;3
1080;ATC3;39.75;FAM_chicken_tap_adsorbed_1_3;FAM;chicken;tap;adsorbed;1;3
1135;FTC1;NA;FAM_chicken_tap_free_1_1;FAM;chicken;tap;free;1;1
1136;FTC1;NA;FAM_chicken_tap_free_1_1;FAM;chicken;tap;free;1;1
1137;FTC1;NA;FAM_chicken_tap_free_1_1;FAM;chicken;tap;free;1;1
1138;FTC2;NA;FAM_chicken_tap_free_1_2;FAM;chicken;tap;free;1;2
1139;FTC2;NA;FAM_chicken_tap_free_1_2;FAM;chicken;tap;free;1;2
1140;FTC2;NA;FAM_chicken_tap_free_1_2;FAM;chicken;tap;free;1;2
1141;FTC3;NA;FAM_chicken_tap_free_1_3;FAM;chicken;tap;free;1;3
1142;FTC3;NA;FAM_chicken_tap_free_1_3;FAM;chicken;tap;free;1;3
1143;FTC3;NA;FAM_chicken_tap_free_1_3;FAM;chicken;tap;free;1;3
1261;TC1;NA;FAM_chicken_tap_membrane_1_1;FAM;chicken;tap;membrane;1;1
1262;TC1;NA;FAM_chicken_tap_membrane_1_1;FAM;chicken;tap;membrane;1;1
1263;TC1;NA;FAM_chicken_tap_membrane_1_1;FAM;chicken;tap;membrane;1;1
1264;TC2;NA;FAM_chicken_tap_membrane_1_2;FAM;chicken;tap;membrane;1;2
1265;TC2;NA;FAM_chicken_tap_membrane_1_2;FAM;chicken;tap;membrane;1;2
1266;TC2;NA;FAM_chicken_tap_membrane_1_2;FAM;chicken;tap;membrane;1;2
1267;TC3;NA;FAM_chicken_tap_membrane_1_3;FAM;chicken;tap;membrane;1;3
1268;TC3;NA;FAM_chicken_tap_membrane_1_3;FAM;chicken;tap;membrane;1;3
1269;TC3;NA;FAM_chicken_tap_membrane_1_3;FAM;chicken;tap;membrane;1;3
991;ALM1;NA;FAM_mouse_limmat_adsorbed_1_1;FAM;mouse;limmat;adsorbed;1;1
992;ALM1;NA;FAM_mouse_limmat_adsorbed_1_1;FAM;mouse;limmat;adsorbed;1;1
993;ALM1;NA;FAM_mouse_limmat_adsorbed_1_1;FAM;mouse;limmat;adsorbed;1;1
994;ALM2;NA;FAM_mouse_limmat_adsorbed_1_2;FAM;mouse;limmat;adsorbed;1;2
995;ALM2;NA;FAM_mouse_limmat_adsorbed_1_2;FAM;mouse;limmat;adsorbed;1;2
996;ALM2;NA;FAM_mouse_limmat_adsorbed_1_2;FAM;mouse;limmat;adsorbed;1;2
997;ALM3;NA;FAM_mouse_limmat_adsorbed_1_3;FAM;mouse;limmat;adsorbed;1;3
998;ALM3;37.61;FAM_mouse_limmat_adsorbed_1_3;FAM;mouse;limmat;adsorbed;1;3
999;ALM3;NA;FAM_mouse_limmat_adsorbed_1_3;FAM;mouse;limmat;adsorbed;1;3
1117;FLM1;NA;FAM_mouse_limmat_free_1_1;FAM;mouse;limmat;free;1;1
1118;FLM1;NA;FAM_mouse_limmat_free_1_1;FAM;mouse;limmat;free;1;1
1119;FLM1;NA;FAM_mouse_limmat_free_1_1;FAM;mouse;limmat;free;1;1
1120;FLM2;NA;FAM_mouse_limmat_free_1_2;FAM;mouse;limmat;free;1;2
