asvCode,Kingdom,Phylum,SubPhylum,Class,Order,Family,Genus,Species
asv6550,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv6882,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv6890,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv6892,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7066,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7255,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7259,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7278,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7280,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7289,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7467,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7472,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7700,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7927,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv7939,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8217,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8289,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8546,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8547,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8553,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8563,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8839,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8859,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv8874,Eukaryota,Opisthokonta,Metazoa,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified,Metazoa_unclassified
asv5001,Eukaryota,Alveolata,Ciliophora,Armophorea,Armophorida,Metopidae,Metopidae_unclassified,Metopidae_unclassified
asv0163,Eukaryota,Archaeplastida,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellales,Micractinium,Micractinium_pusillum
asv0033,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv0050,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv0112,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv0216,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv0822,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv1709,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv5462,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv6555,Eukaryota,Apusozoa,Hilomonadea,Planomonadida,Planomonadidae,Planomonadidae,Micronuclearia,Micronuclearia_podoventralis
asv0904,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv1084,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv1448,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv2269,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv2479,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv2554,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv2623,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv2699,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv3041,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv3297,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv3359,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv3646,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv3650,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv4105,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv4322,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv4402,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv4569,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv4679,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv5289,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
asv5918,Eukaryota,Opisthokonta,Fungi,Microsporidiomycota,Microsporidiomycotina,Microsporidiomycotina,Microsporidiomycotina_unclassified,Microsporidiomycotina_unclassified
