Species,Protocol,RunID,Elapsed,A,Ci,Tleaf,CO2_r,PAR,VPDleaf
Tobacco,Random,Random_2,726.0999999,13.87721175,312.1313585,24.98271,399.9973,1000.026133,1.021814468
Tobacco,Random,Random_2,846.5999999,14.22156219,311.0940198,24.99542667,400.0050333,1000.0104,1.025730018
Tobacco,Random,Random_2,997.0999999,20.87067607,862.4094364,24.98965667,1000.000767,1000.0177,1.023971518
Tobacco,Random,Random_2,1121.6,14.11423489,312.9868635,24.99354333,400.0031333,1000.0278,1.028138596
Tobacco,Random,Random_2,1242.1,14.24832772,312.9921267,25.00547333,400.0093333,999.9762333,1.0266243
Tobacco,Random,Random_2,1362.6,7.031465603,157.2385612,24.99708,199.9961333,1000.030567,1.023726785
Tobacco,Random,Random_2,1483.1,14.31602227,314.0140554,25.00769,399.9878,999.9933333,1.029796577
Tobacco,Random,Random_2,1603.6,14.51765911,313.5815768,24.99316,399.9911333,1000.0087,1.02287859
Tobacco,Random,Random_2,1724.1,15.07170933,331.0563855,25.00333667,420.0054,1000.024767,1.026979309
Tobacco,Random,Random_2,1844.6,14.52572487,314.8602812,25.00175333,399.9851333,1000.01,1.026727304
Tobacco,Random,Random_2,1965.1,14.57700298,315.3930555,24.98945667,400.0040333,1000.026,1.02359768
Tobacco,Random,Random_2,2120,21.44070771,1110.91113,24.97178387,1249.992258,1000.013387,1.028066388
Tobacco,Random,Random_2,2240.5,14.232241,316.102545,25.00011667,399.9888667,1000.017,1.036451252
Tobacco,Random,Random_2,2361,14.36502374,314.6630705,24.98868333,399.9972667,1000.028533,1.031931612
Tobacco,Random,Random_2,2481.5,14.46069846,314.5643287,24.99547667,399.9988,1000.0218,1.032540241
Tobacco,Random,Random_2,2602,14.54413982,314.2854707,24.99981667,399.9989,999.9850333,1.0307917
Tobacco,Random,Random_2,2722.5,14.57321498,314.4074022,25.00958333,400.0052667,1000.000367,1.027457945
Tobacco,Random,Random_2,2843,13.15044225,273.4853523,24.99446333,349.9944,999.9868333,1.029764414
Tobacco,Random,Random_2,2963.5,14.59401551,315.2153073,24.99736,400.0119,1000.000133,1.028320227
Tobacco,Random,Random_2,3084,14.66597418,315.4949989,24.98457,400.001,999.9986667,1.026175604
Tobacco,Random,Random_2,3204.5,9.452732661,195.6944189,24.99986,250.0072,999.9711,1.028972829
Tobacco,Random,Random_2,3325,14.6090222,316.4794479,24.99805333,399.9924667,999.9763,1.025862978
Tobacco,Random,Random_2,3445.5,14.69358698,316.5995666,24.99332667,400.0102,1000.010267,1.025198504
Tobacco,Random,Random_2,3605,21.89198154,1597.703622,24.98211667,1749.973,1000.000967,1.034966333
Tobacco,Random,Random_2,3725.6,14.20801397,315.1853933,25.00593667,399.9857667,1000.015833,1.041043751
Tobacco,Random,Random_2,3846.1,14.29598922,312.8498003,24.99918667,399.9923333,999.9875,1.036794918
Tobacco,Random,Random_2,3984.6,18.89185344,677.0511829,25.00903667,799.9969333,1000.008867,1.037061315
Tobacco,Random,Random_2,4105.1,14.0940239,309.4955572,25.01107,399.9827,999.9990333,1.041326847
Tobacco,Random,Random_2,4225.6,14.16589628,308.105883,25.00054333,400.0024,1000.0148,1.035734145
Tobacco,Random,Random_2,4384.1,21.84364606,1337.903736,24.98966333,1499.997667,999.9938667,1.03388271
Tobacco,Random,Random_2,4504.6,13.67906899,304.8800046,24.99131667,399.9763667,999.9888667,1.039138554
Tobacco,Random,Random_2,4625.1,13.8445544,302.9745033,24.98477667,399.9866333,999.9881667,1.029802276
Tobacco,Random,Random_2,4745.6,10.68459497,225.9421158,24.99295,300.0001333,1000.0149,1.027168946
Tobacco,Random,Random_2,4866.1,14.02877757,304.1046717,24.98860333,399.9817333,1000.045,1.025146345
Tobacco,Random,Random_2,4986.6,14.17611045,304.6576415,25.00756333,400.0092333,999.9766333,1.026671642
Tobacco,Random,Random_2,5107.1,18.91183863,570.2341091,25.00327667,700.0051667,999.9756,1.027045028
Tobacco,Random,Random_2,5227.6,14.18367536,306.400943,24.9972,399.9928,1000.001367,1.027216221
Tobacco,Random,Random_2,5348.1,14.24273616,306.7743509,24.99369667,399.9901333,1000.012667,1.025650281
Tobacco,Random,Random_2,5469,4.63895458,119.578653,24.99049667,149.9920333,1000.026633,1.025500694
Tobacco,Random,Random_2,5589.5,14.11570473,309.6706472,25.00430667,400.0089667,999.9749,1.028284397
Tobacco,Random,Random_2,5710,14.39118914,309.3012599,24.998,399.991,999.9892667,1.025693798
Tobacco,Random,Random_2,5830.5,18.09483889,484.749402,24.993,599.9933667,1000.000233,1.025490316
Tobacco,Random,Random_2,5951,14.41444471,310.3538974,24.99432333,399.9950333,999.9642333,1.02553498
Tobacco,Random,Random_2,6071.5,14.4054168,310.6394936,25.00417333,399.9982,999.9685,1.028286627
Tobacco,SplitDownUp,SplitDownUp_3,0,15.48258722,283.058108,24.99140667,400.0076333,999.9989667,1.494932319
Tobacco,SplitDownUp,SplitDownUp_3,120.5,16.37408991,300.0286872,24.99214667,420.0160667,999.9989,1.49558828
Tobacco,SplitDownUp,SplitDownUp_3,241,14.24958267,248.8580418,24.99132,349.9980333,1000.0002,1.49740973
Tobacco,SplitDownUp,SplitDownUp_3,361.5,10.05901242,180.2629508,24.98552,250.0162333,999.9830667,1.496290682
Tobacco,SplitDownUp,SplitDownUp_3,482,5.263906699,113.8184475,24.99375667,150.0073,1000.019633,1.496810862
Tobacco,SplitDownUp,SplitDownUp_3,602.9000001,-0.257066371,49.83655484,24.98813226,49.99603548,999.9929677,1.496456161
Tobacco,SplitDownUp,SplitDownUp_3,723.4000001,2.534073005,82.45124307,24.99180333,100.00777,999.9982667,1.49710484
Tobacco,SplitDownUp,SplitDownUp_3,843.9000001,8.017209547,149.2593947,24.99354333,200.0040667,1000.0011,1.49896419
Tobacco,SplitDownUp,SplitDownUp_3,964.4000001,12.6335697,221.7640569,24.99599,300.0083,1000.000133,1.498522033
Tobacco,SplitDownUp,SplitDownUp_3,1084.9,16.98047937,315.5857901,24.99649667,420.005,999.9975,1.49903437
Tobacco,SplitDownUp,SplitDownUp_3,1205.4,17.23892032,315.2506477,25.0016,419.9922,999.9989,1.500379447
Tobacco,SplitDownUp,SplitDownUp_3,1325.9,17.29139597,315.8115756,24.99878333,419.9896667,1000.0013,1.502253489
Tobacco,SplitDownUp,SplitDownUp_3,1446.4,19.21143146,383.9945515,24.99226667,499.9890333,999.9993667,1.500283994
Tobacco,SplitDownUp,SplitDownUp_3,1566.9,21.5992508,565.0651804,25.00056667,700.0025333,1000.000433,1.504388477
Tobacco,SplitDownUp,SplitDownUp_3,1696.4,21.9027743,851.175327,24.99791667,999.9404,1000.000933,1.516000225
Tobacco,SplitDownUp,SplitDownUp_3,1833.9,21.84627334,1329.685985,25.00480667,1500.041,1000.0055,1.518881193
Tobacco,SplitDownUp,SplitDownUp_3,1956.4,21.38921618,1569.539609,25.00322667,1750.002,999.9982,1.519729221
Tobacco,SplitDownUp,SplitDownUp_3,2076.9,21.71378208,1079.29952,24.99924333,1249.987333,999.9993333,1.517091741
Tobacco,SplitDownUp,SplitDownUp_3,2200.5,21.28459396,642.3729405,25.00263667,799.9717667,999.9943667,1.515195055
Tobacco,SplitDownUp,SplitDownUp_3,2324,19.95410516,455.0989444,24.99868333,599.9807,1000.0034,1.511648824
Tobacco,SplitDownUp,SplitDownUp_3,2444.5,16.10856938,305.8028563,24.99003,419.9954333,999.9988333,1.504038894
Tobacco,Monotonic,Monotonic_3,0,16.04850861,280.7205581,24.99688,400.0038667,999.9786,1.499696454
Tobacco,Monotonic,Monotonic_3,120.5,-0.286450653,50.30494256,24.98765333,49.99209,999.9667333,1.494193635
Tobacco,Monotonic,Monotonic_3,241,2.400745065,81.34125519,24.99041333,100.00028,999.9953667,1.48985426
Tobacco,Monotonic,Monotonic_3,361.5999999,5.206668244,112.1899745,24.9943,149.9881333,1000.007067,1.491176612
Tobacco,Monotonic,Monotonic_3,482.0999999,7.881240111,144.689591,24.99657,200.0071333,999.9875667,1.492682334
Tobacco,Monotonic,Monotonic_3,602.5999999,10.36615003,178.8769823,24.99521333,250.0193333,999.9973667,1.494044837
Tobacco,Monotonic,Monotonic_3,723.0999999,12.62106437,214.4971848,25.00260667,300.0007,999.9919,1.493097668
Tobacco,Monotonic,Monotonic_3,843.5999999,14.76105453,250.9933058,25.00805667,350.0078333,1000.0052,1.494601211
Tobacco,Monotonic,Monotonic_3,964.0999999,17.02480965,305.4399479,24.98928,419.9925667,1000.016667,1.497309736
Tobacco,Monotonic,Monotonic_3,1084.6,19.03178799,368.9933124,25.01654667,499.987,999.9588333,1.506815525
Tobacco,Monotonic,Monotonic_3,1205.1,20.5819105,451.1443749,25.01192,599.9994,999.9797,1.511421786
Tobacco,Monotonic,Monotonic_3,1325.6,21.64244113,532.3629321,25.00618333,699.9982,999.9684333,1.513434147
Tobacco,Monotonic,Monotonic_3,1446.1,22.13566014,611.9387199,25.01114333,799.9861667,1000.0087,1.515583535
Tobacco,Monotonic,Monotonic_3,1566.6,22.5801285,785.9762927,25.00654,999.9657,1000.0092,1.514641026
Tobacco,Monotonic,Monotonic_3,1687.1,22.54300871,1007.025789,25.01223333,1249.99,1000.0261,1.514788872
Tobacco,Monotonic,Monotonic_3,1807.6,22.57948154,1225.576213,25.00683,1499.967,999.9661333,1.511783305
Tobacco,Monotonic,Monotonic_3,1928.1,22.40783308,1446.535144,24.99288667,1749.949333,999.9993333,1.508121606
Tobacco,DAT,DAT_3,25,1.462561936,68.49200945,25.00982222,100.8568667,999.9926667,1.491031224
Tobacco,DAT,DAT_3,35,2.423654076,83.99891261,25.00875556,134.4934444,999.9918889,1.490042057
Tobacco,DAT,DAT_3,40,3.086681304,92.50916774,25.00111,150.1612,1000.0023,1.487920658
Tobacco,DAT,DAT_3,50,4.471089007,112.6665297,25.0047,183.8973,1000.0044,1.487308118
Tobacco,DAT,DAT_3,55,5.220323953,123.8643094,24.99374444,202.0521111,999.9984444,1.485003322
Tobacco,DAT,DAT_3,60,5.968803514,133.3005586,24.99161,217.6924,1000.0004,1.484287959
Tobacco,DAT,DAT_3,65.5,6.80822638,144.776299,24.99132,236.5394,999.9977,1.483593281
Tobacco,DAT,DAT_3,70,7.46995177,153.8841234,24.98912,250.8296,999.9976,1.482558805
Tobacco,DAT,DAT_3,80,8.839847104,175.6203717,24.99065,284.5717,999.991,1.483237715
Tobacco,DAT,DAT_3,85,9.515308899,187.7249713,24.98517778,302.3757778,999.9947778,1.483123061
Tobacco,DAT,DAT_3,95,10.9861801,208.8795507,24.99205556,336.2785556,1000.001222,1.485828316
Tobacco,DAT,DAT_3,105,12.37521833,230.8178773,24.99024444,370.302,999.9965556,1.485664521
Tobacco,DAT,DAT_3,110,13.01005942,241.3793713,24.98736,385.6469,1000.0058,1.484451934
Tobacco,DAT,DAT_3,140,16.54164124,311.6147251,24.99454,486.0633,1000.0035,1.486218451
Tobacco,DAT,DAT_3,145,16.8995617,326.1389711,24.99128889,503.7051111,1000.001111,1.485609085
Tobacco,DAT,DAT_3,150,17.41808567,337.5895684,24.99314,519.9304,999.9961,1.485842448
Tobacco,DAT,DAT_3,165,18.70704711,378.3035264,24.99794444,570.6567778,1000.002778,1.489236085
Tobacco,DAT,DAT_3,170,18.96948313,391.3286834,24.99297,586.2701,1000.0079,1.488191693
Tobacco,DAT,DAT_3,175,19.25021806,406.2890822,24.99447778,604.1514444,999.9954444,1.488104422
Tobacco,DAT,DAT_3,200,20.30663306,479.4033291,24.99451,687.5177,1000.0054,1.48651821
Tobacco,DAT,DAT_3,230,20.28377446,578.1489505,24.97971,786.6846,999.9968,1.483674695
Tobacco,DAT,DAT_3,235,20.2116366,595.9768611,24.98717778,804.5577778,1000.000778,1.486299071
Tobacco,DAT,DAT_3,240,20.21641778,611.0719046,24.98085,820.1327,1000.0015,1.486407965
Tobacco,DAT,DAT_3,245,20.2881008,627.8253367,24.98463333,838.2564444,999.9957778,1.487411987
Tobacco,DAT,DAT_3,250,20.05603453,644.5115509,24.99076,853.7553,1000.0067,1.488360085
Tobacco,DAT,DAT_3,255,20.16737865,661.2035849,24.98968889,871.9797778,1000.002222,1.488042108
Tobacco,DAT,DAT_3,265,20.36430863,692.8074191,25.00077778,905.6003333,999.9916667,1.488830383
Tobacco,DAT,DAT_3,270,20.17717207,709.3405568,25.00749,921.1345,1000,1.489596173
Tobacco,DAT,DAT_3,275,20.21778257,726.5159367,25.00711111,939.369,1000.002111,1.488972971
Tobacco,DAT,DAT_3,280,20.21613912,742.4056459,24.99027,954.8688,1000.0016,1.485144005
Tobacco,DAT,DAT_3,285,20.28072705,759.2831905,24.99403333,972.4066667,999.9926667,1.485455732
Tobacco,DAT,DAT_3,290,20.23495527,774.9260678,24.9959,987.626,999.9961,1.486034501
Tobacco,DAT,DAT_3,295,20.06018982,793.3725941,24.99685556,1005.368333,999.9852222,1.486687537
Tobacco,DAT,DAT_3,300,20.04588745,809.000115,24.99439,1021.204,999.9929,1.487529198
Tobacco,DAT,DAT_3,305,19.92288831,826.7861268,25.00006667,1039.078889,999.9976667,1.48940375
Tobacco,DAT,DAT_3,310,20.12344108,840.9592987,24.9975,1054.882,1000.01,1.489094033
Tobacco,DAT,DAT_3,315,19.99850451,859.1104305,24.99228889,1072.834444,1000.006778,1.487912224
Tobacco,DAT,DAT_3,320,20.12614722,873.5533354,24.99912,1088.743,999.9892,1.489437026
Tobacco,DAT,DAT_3,330,20.05586617,906.6264038,25.00763,1122.363,999.9941,1.490504412
Tobacco,DAT,DAT_3,335,19.93768319,924.6283511,25.01501111,1140.274444,999.9932222,1.491757032
Tobacco,DAT,DAT_3,340,20.05303927,939.6952868,25.00514,1155.182,999.9954,1.490391748
Tobacco,DAT,DAT_3,345,19.93883916,956.8951401,25.00726667,1171.908889,1000.007333,1.492000267
Tobacco,DAT,DAT_3,350,19.84709737,972.2544844,25.00661,1187.897,999.9951,1.492504991
Tobacco,DAT,DAT_3,355,19.92173425,988.6828382,25.009,1205.525556,999.9984444,1.493474415
Tobacco,DAT,DAT_3,360,19.72338928,1005.095566,25.00416,1221.576,1000.0037,1.492638608
Tobacco,DAT,DAT_3,365,19.76875403,1022.023605,24.99908889,1239.211111,999.9933333,1.492277715
Tobacco,DAT,DAT_3,370,19.7892611,1037.218422,25.00021,1255.305,999.9928,1.492752247
Tobacco,DAT,DAT_3,375,19.54197047,1055.84463,25.0005,1273.006667,999.9942222,1.493207057
Tobacco,DAT,DAT_3,380,19.9126615,1068.777589,25.00324,1289.133,1000.0022,1.494542017
Tobacco,DAT,DAT_3,385,19.71097788,1087.054132,25.00723333,1306.787778,999.9964444,1.495871574
Tobacco,DAT,DAT_3,415,19.63760629,1183.370707,25.00998889,1406.903333,999.9968889,1.501392311
Tobacco,DAT,DAT_3,420,19.47873665,1199.327391,25.01182,1422.777,999.993,1.502704161
Tobacco,DAT,DAT_3,425,19.47026726,1216.280257,25.00893333,1440.554444,999.9946667,1.50371189
Tobacco,DAT,DAT_3,430,19.64629086,1230.135968,25.01517,1456.193,999.9916,1.506035737
Tobacco,Random,Random_3,0,16.5199949,294.6218091,24.99653333,399.9863333,1000.0016,1.506978931
Tobacco,Random,Random_3,120.5,16.54870703,294.5601408,24.99273333,399.9988,999.9981,1.506049595
Tobacco,Random,Random_3,241,2.658728676,81.89397388,24.99577667,99.98823667,1000.0004,1.50430644
Tobacco,Random,Random_3,363.5,16.26652828,297.2378647,25.00435,400.0132,999.9988,1.502638544
Tobacco,Random,Random_3,484,16.62607434,296.1555544,24.98819333,399.9979333,1000.001,1.498975699
Tobacco,Random,Random_3,605.5,21.39304881,655.9696654,25.00558667,799.9832667,999.999,1.509673474
Tobacco,Random,Random_3,726,16.18735567,293.2684478,25.0155,399.9948667,999.9944667,1.521071018
Tobacco,Random,Random_3,846.5,16.25443374,291.230286,24.99455,399.9954667,1000.001833,1.510418675
Tobacco,Random,Random_3,967.0999999,21.21798894,552.6433836,24.99350323,699.9972581,1000.000484,1.504020525
Tobacco,Random,Random_3,1087.6,16.2037544,289.1042259,25.00364667,399.9734333,1000.000967,1.517560605
Tobacco,Random,Random_3,1208.1,16.09282013,288.47623,24.99622333,399.9942,1000.000433,1.510029457
Tobacco,Random,Random_3,1328.6,14.50002826,250.6000846,24.99943667,349.9958333,1000.0004,1.504355675
Tobacco,Random,Random_3,1449.1,16.23615074,289.6867073,24.99892,400.0037333,999.998,1.501084096
Tobacco,Random,Random_3,1569.6,16.35091089,290.2439421,24.99532667,399.9923667,1000,1.499500861
Tobacco,Random,Random_3,1695.1,23.85147631,1309.363717,24.98787333,1500.005,1000.013567,1.50642575
Tobacco,Random,Random_3,1815.6,15.77474005,286.4751389,25.00983333,399.9707,999.9967333,1.522033395
Tobacco,Random,Random_3,1936.1,15.77259096,284.9423319,24.99516667,400.0005,999.9966,1.507803609
Tobacco,Random,Random_3,2056.6,7.622897176,144.7341775,25.00169667,199.989,1000.003967,1.500638028
Tobacco,Random,Random_3,2177.1,15.86283558,287.6366364,24.99137333,399.9972667,999.9983333,1.498860778
Tobacco,Random,Random_3,2297.6,16.17111123,287.6828265,25.00001667,399.9962,1000.000933,1.500760379
Tobacco,Random,Random_3,2418.1,16.24905616,288.3891371,24.99442333,400.0097667,999.9976333,1.500444655
Tobacco,Random,Random_3,2538.6,16.29017599,289.4092594,24.99693,400.0111667,999.9996667,1.499775995
Tobacco,Random,Random_3,2659.5,16.32247808,290.3339415,24.99628065,400.0023548,1000.004387,1.500104442
Tobacco,Random,Random_3,2780,-0.169684122,49.38494981,24.99138667,49.99866,999.9991333,1.498265281
Tobacco,Random,Random_3,2900.5,15.88428479,295.1531399,25.00271,400.008,999.9980333,1.501927509
Tobacco,Random,Random_3,3021,16.26890464,294.1081209,24.99433667,399.9999,1000.0026,1.501152583
Tobacco,Random,Random_3,3141.5,20.10544353,465.0659308,24.99959,600.0095333,999.9965333,1.507848023
Tobacco,Random,Random_3,3262,16.23993471,290.386283,24.99747,399.9854667,999.9993,1.514795248
Tobacco,Random,Random_3,3382.5,16.15765307,289.3972963,24.99244667,400.0147333,999.9981667,1.509681256
Tobacco,Random,Random_3,3523,21.36284284,837.3464089,25.00234333,1000.018667,999.9965667,1.513554892
Tobacco,Random,Random_3,3643.5,15.55810812,284.8014754,25.00479333,399.9861,999.9988333,1.521995961
Tobacco,Random,Random_3,3764,15.52433093,280.9485675,24.99686667,400.0045667,1000.0004,1.511068983
Tobacco,Random,Random_3,3916.5,20.70025296,1067.740162,25.00684667,1249.994,999.9907667,1.514176181
Tobacco,Random,Random_3,4037,14.93253943,274.9833913,25.01234333,399.9766667,999.9985667,1.521882562
Tobacco,Random,Random_3,4157.5,15.02930423,273.3831773,24.99806,399.9943333,999.9974,1.506762735
Tobacco,Random,Random_3,4320.1,19.14819095,1552.931312,25.01877097,1749.993548,999.9873226,1.509374241
Tobacco,Random,Random_3,4440.6,14.53968519,270.4076087,24.99595333,399.9743667,1000.000267,1.507337177
Tobacco,Random,Random_3,4561.1,14.72020273,270.1551588,24.99589,400.0137,999.9989667,1.494264312
Tobacco,Random,Random_3,4681.6,9.245797371,170.7323382,24.99163667,249.9990333,1000.014333,1.491027341
Tobacco,Random,Random_3,4802.1,15.25687525,273.935396,24.99801667,399.9948,1000.033133,1.490013935
Tobacco,Random,Random_3,4922.6,15.58709506,275.0847566,24.99943667,400.0079,999.9837667,1.49237149
Tobacco,Random,Random_3,5043.1,18.49208883,354.9365667,24.99526333,499.9857333,1000.018833,1.49106021
Tobacco,Random,Random_3,5163.6,15.8593818,278.8811797,25.00399,400.0115,1000.0231,1.492581385
Tobacco,Random,Random_3,5284.1,15.89598969,280.789735,25.00493,400.0009667,1000.0286,1.493155885
Tobacco,Random,Random_3,5404.6,5.05463344,112.0422982,24.99117333,149.9918333,999.9824667,1.489823708
Tobacco,Random,Random_3,5525.1,15.80050553,285.8914008,25.00036667,399.991,999.9719,1.492930158
Tobacco,Random,Random_3,5645.6,16.20857242,284.7418015,25.00312333,400.0030333,1000.005367,1.493054341
Tobacco,Random,Random_3,5766.1,16.90300396,299.8517768,24.99623333,420.0144333,999.9809333,1.496546738
Tobacco,Random,Random_3,5886.6,16.13610329,284.677478,24.99368,400.0127667,999.9938667,1.499244221
Tobacco,Random,Random_3,6007.5,16.16308632,284.0542998,25.00079677,399.9981935,1000.017323,1.502529305
Tobacco,DAT,DAT_4,25,1.814907942,72.56696384,25.01317778,104.0832556,999.9981111,1.493214022
Tobacco,DAT,DAT_4,35,2.771097026,90.98798437,25.0103,137.4843333,1000.001667,1.491845667
Tobacco,DAT,DAT_4,40,3.420741133,101.0822208,25.01552,152.3293,999.9892,1.493674515
Tobacco,DAT,DAT_4,50,4.793702944,124.0555693,24.99586,185.3574,999.9922,1.493213817
Tobacco,DAT,DAT_4,55,5.518873091,136.8886307,24.99102222,203.5165556,999.9932222,1.493003815
Tobacco,DAT,DAT_4,60,6.189136225,148.4476169,24.98619,219.3147,1000.0043,1.491837025
Tobacco,DAT,DAT_4,65,7.053693974,161.2762765,24.98167778,237.4473333,1000.001111,1.49048898
Tobacco,DAT,DAT_4,70,7.682672178,173.1686073,24.98879,253.0834,1000.0051,1.490778899
Tobacco,DAT,DAT_4,80,9.034372722,198.773824,24.98018,286.8715,999.9942,1.488685571
Tobacco,DAT,DAT_4,85,9.844502673,211.8907218,24.98482222,305.0091111,999.9936667,1.49007146
Tobacco,DAT,DAT_4,95,11.360386,236.476163,24.97466667,337.7506667,999.9921111,1.489669752
Tobacco,DAT,DAT_4,105,12.72201654,261.7795498,24.96603333,371.6217778,999.9997778,1.487301677
Tobacco,DAT,DAT_4,110,13.25892642,274.040406,24.97496,387.555,1000.003,1.488645699
Tobacco,DAT,DAT_4,135,16.24183505,341.4933603,24.98881111,472.9578889,1000.002556,1.491538812
Tobacco,DAT,DAT_4,140,16.37752824,355.8136844,24.98366,488.9224,1000.0006,1.490827948
Tobacco,DAT,DAT_4,145,16.82417437,370.7609301,24.99033333,506.569,1000.000667,1.492367065
Tobacco,DAT,DAT_4,150,17.34665148,383.433285,24.99428,521.428,999.9968,1.492877198
Tobacco,DAT,DAT_4,165,18.03468224,428.2975506,25.00406667,572.5118889,1000.014,1.491687851
Tobacco,DAT,DAT_4,170,18.50938625,441.6282494,25.00454,588.6005,999.998,1.49202437
Tobacco,DAT,DAT_4,175,18.64596548,458.2155051,24.99702222,606.2502222,1000.001444,1.492030452
Tobacco,DAT,DAT_4,195,18.93636005,521.7076195,24.9868,673.691,1000.008889,1.490178886
Tobacco,DAT,DAT_4,200,18.86764751,537.2505326,24.99077,689.7296,1000.01,1.490477736
Tobacco,DAT,DAT_4,230,19.01908196,633.9410914,24.99037,789.5921,1000.0001,1.49399415
Tobacco,DAT,DAT_4,235,18.86670331,651.7237373,24.98876667,807.4171111,999.9982222,1.492631001
Tobacco,DAT,DAT_4,240,18.77813476,667.4532283,24.98421,823.2812,1000.0002,1.491491356
Tobacco,DAT,DAT_4,245,18.95908778,684.2163237,24.98993333,841.0943333,999.9997778,1.491440928
Tobacco,DAT,DAT_4,250,19.01836928,699.3762879,24.99388,856.9894,999.9943,1.491324992
Tobacco,DAT,DAT_4,255,18.95853406,716.9659449,24.99045556,874.6215556,999.9987778,1.491439847
Tobacco,DAT,DAT_4,265,18.87025034,749.1320402,25.00252222,906.9464444,999.9993333,1.493191049
Tobacco,DAT,DAT_4,270,18.85042083,764.2336505,24.99828,922.5612,1000.0046,1.491896982
Tobacco,DAT,DAT_4,275,18.80032204,781.4684648,25.00064444,940.6195556,999.9978889,1.492053485
Tobacco,DAT,DAT_4,280,18.68385059,797.2700737,25.00441,956.2572,1000.0007,1.49221482
