,source,target,type,weight,bottleneck_flux,norm_bottleneck_flux
10737,269,269,Undirected,188,0.0,0.0
10738,1128,1792,Undirected,1,0.0,0.0
10739,1468,12,Undirected,13,0.0,0.0
10740,1057,266,Undirected,2,0.0,0.0
10741,1281,813,Undirected,3,0.0,0.0
10742,1382,1375,Undirected,10,0.0,0.0
10743,90,877,Undirected,3,0.0,0.0
10744,848,848,Undirected,48,0.0,0.0
10745,787,588,Undirected,3,0.0,0.0
10746,803,559,Undirected,4,0.0,0.0
10747,1299,1029,Undirected,1,0.0,0.0
10748,730,1871,Undirected,4,0.0,0.0
10749,1827,455,Undirected,15,0.0,0.0
10750,625,812,Undirected,28,0.0,0.0
10751,1354,1106,Undirected,1,0.0,0.0
10752,1664,1913,Undirected,27,0.0,0.0
10753,1538,1148,Undirected,1,0.0,0.0
10754,1602,1195,Undirected,241,0.0,0.0
10755,1170,398,Undirected,1,0.0,0.0
10756,932,1364,Undirected,1,0.0,0.0
10757,1432,1595,Undirected,1,0.0,0.0
10758,676,676,Undirected,493,0.0,0.0
10759,235,1541,Undirected,3,0.0,0.0
10760,1992,1873,Undirected,1,0.0,0.0
10761,1529,1195,Undirected,2,0.0,0.0
10762,1209,1178,Undirected,10,0.0,0.0
10763,834,551,Undirected,2,0.0,0.0
10764,443,1693,Undirected,1,0.0,0.0
10765,1848,1499,Undirected,9,0.0,0.0
10766,1584,1947,Undirected,5,0.0,0.0
10767,1553,891,Undirected,1,0.0,0.0
10768,1511,1511,Undirected,321,0.0,0.0
10769,1660,1308,Undirected,2,0.0,0.0
10770,1770,1770,Undirected,52,0.0,0.0
10771,1780,455,Undirected,1,0.0,0.0
10772,1515,1911,Undirected,1,0.0,0.0
10773,459,1774,Undirected,15,0.0,0.0
10774,1120,958,Undirected,1,0.0,0.0
10775,1371,909,Undirected,3,0.0,0.0
10776,1404,1404,Undirected,223,0.0,0.0
10777,1604,909,Undirected,6,0.0,0.0
10778,1873,655,Undirected,1,0.0,0.0
10779,1032,1758,Undirected,24,0.0,0.0
10780,1617,1747,Undirected,1,0.0,0.0
10781,1248,130,Undirected,2,0.0,0.0
10782,1841,1673,Undirected,1,0.0,0.0
10783,1697,1697,Undirected,136,0.0,0.0
10784,1141,719,Undirected,19,0.0,0.0
10785,1462,1775,Undirected,1,0.0,0.0
10786,1169,1242,Undirected,2,0.0,0.0
10787,107,397,Undirected,2,0.0,0.0
10788,1547,1739,Undirected,43,0.0,0.0
10789,378,1455,Undirected,6,0.0,0.0
10790,1456,493,Undirected,2,0.0,0.0
10791,50,1886,Undirected,1,0.0,0.0
10792,1162,1491,Undirected,65,0.0,0.0
10793,1920,842,Undirected,6,0.0,0.0
10794,1893,701,Undirected,5,0.0,0.0
10795,1523,1782,Undirected,1,0.0,0.0
10796,1114,1687,Undirected,3,0.0,0.0
10797,57,1858,Undirected,66,0.0,0.0
10798,1228,1637,Undirected,1,0.0,0.0
10799,872,833,Undirected,1,0.0,0.0
10800,1635,1747,Undirected,14,0.0,0.0
10801,272,1998,Undirected,5,0.0,0.0
10802,1251,567,Undirected,1,0.0,0.0
10803,1056,253,Undirected,1,0.0,0.0
10804,1467,1092,Undirected,10,0.0,0.0
10805,755,1854,Undirected,17,0.0,0.0
10806,158,158,Undirected,4,0.0,0.0
10807,1683,1207,Undirected,18,0.0,0.0
10808,1018,1739,Undirected,5,0.0,0.0
10809,880,880,Undirected,32,0.0,0.0
10810,597,1870,Undirected,1,0.0,0.0
10811,525,1639,Undirected,9,0.0,0.0
10812,369,980,Undirected,3,0.0,0.0
10813,1202,903,Undirected,8,0.0,0.0
10814,226,346,Undirected,3,0.0,0.0
10815,1276,1207,Undirected,7,0.0,0.0
10816,340,1788,Undirected,16,0.0,0.0
10817,1464,1115,Undirected,15,0.0,0.0
10818,235,404,Undirected,4,0.0,0.0
10819,1453,1382,Undirected,1,0.0,0.0
10820,1193,1932,Undirected,1,0.0,0.0
10821,1177,1130,Undirected,4,0.0,0.0
10822,1632,1251,Undirected,1,0.0,0.0
10823,1395,798,Undirected,1,0.0,0.0
10824,1510,1223,Undirected,2,0.0,0.0
10825,1297,1863,Undirected,8,0.0,0.0
10826,1000,1011,Undirected,1,0.0,0.0
10827,792,1777,Undirected,2,0.0,0.0
10828,625,1219,Undirected,25,0.0,0.0
10829,328,1119,Undirected,1,0.0,0.0
10830,1915,990,Undirected,2,0.0,0.0
10831,1268,525,Undirected,1,0.0,0.0
10832,1644,1926,Undirected,3,0.0,0.0
10833,577,702,Undirected,4,0.0,0.0
10834,1283,179,Undirected,1,0.0,0.0
10835,633,633,Undirected,204,0.0,0.0
10836,842,1628,Undirected,5,0.0,0.0
10837,1366,1366,Undirected,114,0.0,0.0
10838,243,243,Undirected,70,0.0,0.0
10839,1124,551,Undirected,2,0.0,0.0
10840,1681,1938,Undirected,7,0.0,0.0
10841,1809,1587,Undirected,7,0.0,0.0
10842,1619,1484,Undirected,1,0.0,0.0
10843,590,903,Undirected,1,0.0,0.0
10844,1290,1375,Undirected,1,0.0,0.0
10845,1940,839,Undirected,1,0.0,0.0
10846,1305,1125,Undirected,1,0.0,0.0
10847,1434,1195,Undirected,185,0.0,0.0
10848,1827,1325,Undirected,6,0.0,0.0
10849,1962,1020,Undirected,4,0.0,0.0
10850,1977,561,Undirected,34,0.0,0.0
10851,210,210,Undirected,54,0.0,0.0
10852,589,589,Undirected,73,0.0,0.0
10853,1268,1343,Undirected,1,0.0,0.0
10854,1857,1595,Undirected,1,0.0,0.0
10855,1410,1068,Undirected,5,0.0,0.0
10856,816,940,Undirected,2,0.0,0.0
10857,760,613,Undirected,1,0.0,0.0
10858,580,1837,Undirected,1,0.0,0.0
10859,1708,1917,Undirected,1,0.0,0.0
10860,1434,1511,Undirected,16,0.0,0.0
10861,1449,618,Undirected,7,0.0,0.0
10862,380,1903,Undirected,1,0.0,0.0
10863,1712,496,Undirected,8,0.0,0.0
10864,1032,814,Undirected,3,0.0,0.0
10865,1432,948,Undirected,1,0.0,0.0
10866,1302,351,Undirected,10,5.707822890302286e-07,0.49109684027603906
10867,1529,1758,Undirected,12,0.0,0.0
10868,1399,1399,Undirected,13,0.0,0.0
10869,21,1535,Undirected,31,0.0,0.0
10870,1136,599,Undirected,1,0.0,0.0
10871,1780,1375,Undirected,91,0.0,0.0
10872,1640,1640,Undirected,6,0.0,0.0
10873,1400,1774,Undirected,2,0.0,0.0
10874,806,806,Undirected,237,0.0,0.0
10875,947,455,Undirected,1,0.0,0.0
10876,1750,1871,Undirected,1,0.0,0.0
10877,625,887,Undirected,2,0.0,0.0
10878,1568,1800,Undirected,1,0.0,0.0
10879,291,1228,Undirected,4,0.0,0.0
10880,912,1861,Undirected,1,0.0,0.0
10881,57,602,Undirected,5,0.0,0.0
10882,1866,1054,Undirected,28,0.0,0.0
10883,865,303,Undirected,3,0.0,0.0
10884,1279,671,Undirected,1,0.0,0.0
10885,1932,191,Undirected,1,0.0,0.0
10886,369,1674,Undirected,1,0.0,0.0
10887,506,587,Undirected,1,0.0,0.0
10888,810,810,Undirected,14,0.0,0.0
10889,859,1847,Undirected,1,0.0,0.0
10890,1784,1649,Undirected,2,0.0,0.0
10891,1116,1862,Undirected,7,0.0,0.0
10892,528,1539,Undirected,30,0.0,0.0
10893,1232,1382,Undirected,1,0.0,0.0
10894,1808,207,Undirected,3,0.0,0.0
10895,1945,1077,Undirected,1,0.0,0.0
10896,1760,1240,Undirected,5,0.0,0.0
10897,68,1702,Undirected,1,0.0,0.0
10898,1834,1316,Undirected,29,0.0,0.0
10899,947,1740,Undirected,67,0.0,0.0
10900,185,461,Undirected,4,0.0,0.0
10901,1696,1873,Undirected,6,0.0,0.0
10902,1932,733,Undirected,1,0.0,0.0
10903,753,682,Undirected,3,0.0,0.0
10904,754,291,Undirected,35,0.0,0.0
10905,1308,1855,Undirected,18,0.0,0.0
10906,728,433,Undirected,4,0.0,0.0
10907,1032,1712,Undirected,69,0.0,0.0
10908,1365,1871,Undirected,15,0.0,0.0
10909,1632,580,Undirected,1,0.0,0.0
10910,858,403,Undirected,1,0.0,0.0
10911,908,678,Undirected,1,0.0,0.0
10912,1003,1295,Undirected,3,0.0,0.0
10913,1404,812,Undirected,4,0.0,0.0
10914,666,1388,Undirected,2,0.0,0.0
10915,1763,1783,Undirected,11,0.0,0.0
10916,1212,1278,Undirected,2,0.0,0.0
10917,1651,1651,Undirected,52,0.0,0.0
10918,1517,1013,Undirected,4,0.0,0.0
10919,799,799,Undirected,184,0.0,0.0
10920,1883,1959,Undirected,7,0.0,0.0
10921,1808,721,Undirected,2,0.0,0.0
10922,1947,766,Undirected,5,0.0,0.0
10923,970,810,Undirected,6,0.0,0.0
10924,1901,1903,Undirected,3,0.0,0.0
10925,1938,1054,Undirected,1,0.0,0.0
10926,969,516,Undirected,2,0.0,0.0
10927,1484,1086,Undirected,21,0.0,0.0
10928,978,1813,Undirected,1,0.0,0.0
10929,1308,85,Undirected,1,0.0,0.0
10930,818,1324,Undirected,16,0.0,0.0
10931,1241,1241,Undirected,9,0.0,0.0
10932,1752,1436,Undirected,1,0.0,0.0
10933,432,85,Undirected,2,0.0,0.0
10934,1945,839,Undirected,2,0.0,0.0
10935,1360,1593,Undirected,1,0.0,0.0
10936,567,711,Undirected,14,0.0,0.0
10937,812,1453,Undirected,2,0.0,0.0
10938,1195,759,Undirected,4,0.0,0.0
10939,790,790,Undirected,30,0.0,0.0
10940,842,1302,Undirected,1,0.0,0.0
10941,1758,759,Undirected,1,0.0,0.0
10942,955,1877,Undirected,2,0.0,0.0
10943,264,1347,Undirected,2,0.0,0.0
10944,1676,1604,Undirected,1,0.0,0.0
10945,1157,566,Undirected,1,0.0,0.0
10946,832,1627,Undirected,1,0.0,0.0
10947,769,983,Undirected,4,0.0,0.0
10948,1801,317,Undirected,9,0.0,0.0
10949,808,589,Undirected,1,2.7120673818532036e-07,0.23334426232928918
10950,1443,1717,Undirected,1,0.0,0.0
10951,1930,837,Undirected,12,0.0,0.0
10952,390,1350,Undirected,2,3.2366030212581093e-07,0.27847491898676624
10953,1640,1555,Undirected,4,0.0,0.0
10954,970,860,Undirected,2,0.0,0.0
10955,1315,1927,Undirected,42,0.0,0.0
10956,1413,1413,Undirected,50,0.0,0.0
10957,1097,1595,Undirected,4,0.0,0.0
10958,818,1548,Undirected,41,0.0,0.0
10959,680,1855,Undirected,3,0.0,0.0
10960,324,1151,Undirected,1,0.0,0.0
10961,304,181,Undirected,1,0.0,0.0
10962,875,875,Undirected,38,0.0,0.0
10963,274,1431,Undirected,9,0.0,0.0
10964,1964,1639,Undirected,7,0.0,0.0
10965,611,829,Undirected,1,0.0,0.0
10966,688,688,Undirected,54,0.0,0.0
10967,1971,700,Undirected,5,0.0,0.0
10968,1097,635,Undirected,1,0.0,0.0
10969,1155,1455,Undirected,12,0.0,0.0
10970,832,1402,Undirected,2,0.0,0.0
10971,859,859,Undirected,5,0.0,0.0
10972,1219,1268,Undirected,1,0.0,0.0
10973,502,1311,Undirected,2,0.0,0.0
10974,1837,1734,Undirected,1,0.0,0.0
10975,320,923,Undirected,3,0.0,0.0
10976,1600,1816,Undirected,3,0.0,0.0
10977,947,1316,Undirected,24,0.0,0.0
10978,1301,1695,Undirected,1,0.0,0.0
10979,1945,1162,Undirected,7,0.0,0.0
10980,1371,1325,Undirected,13,0.0,0.0
10981,651,651,Undirected,13,0.0,0.0
10982,461,823,Undirected,1,0.0,0.0
10983,644,644,Undirected,157,0.0,0.0
10984,1289,574,Undirected,13,0.0,0.0
10985,1042,1727,Undirected,12,0.0,0.0
10986,521,867,Undirected,1,0.0,0.0
10987,356,1941,Undirected,1,0.0,0.0
10988,162,162,Undirected,71,0.0,0.0
10989,1209,1766,Undirected,28,0.0,0.0
10990,753,70,Undirected,9,0.0,0.0
10991,1033,130,Undirected,36,0.0,0.0
10992,1897,1461,Undirected,1,0.0,0.0
10993,1840,605,Undirected,3,0.0,0.0
10994,433,1734,Undirected,1,0.0,0.0
10995,1067,1395,Undirected,1,0.0,0.0
10996,771,1318,Undirected,2,0.0,0.0
10997,1926,1926,Undirected,93,0.0,0.0
10998,1881,1063,Undirected,2,0.0,0.0
10999,435,558,Undirected,1,0.0,0.0
11000,5,1935,Undirected,8,4.294523582705358e-07,0.36949761800437403
11001,56,1973,Undirected,1,0.0,0.0
11002,984,566,Undirected,1,0.0,0.0
11003,1406,1694,Undirected,1,0.0,0.0
11004,899,908,Undirected,2,0.0,0.0
11005,1137,1811,Undirected,36,0.0,0.0
11006,443,661,Undirected,1,0.0,0.0
11007,349,349,Undirected,37,0.0,0.0
11008,1800,1441,Undirected,3,0.0,0.0
11009,676,1375,Undirected,1,0.0,0.0
11010,1570,1538,Undirected,3,0.0,0.0
11011,1913,690,Undirected,1,0.0,0.0
11012,1105,239,Undirected,29,0.0,0.0
11013,1154,1045,Undirected,13,0.0,0.0
11014,409,1297,Undirected,5,0.0,0.0
11015,1033,1167,Undirected,2,0.0,0.0
11016,1185,930,Undirected,7,0.0,0.0
11017,1920,1706,Undirected,9,0.0,0.0
11018,853,1189,Undirected,2,0.0,0.0
11019,658,354,Undirected,1,0.0,0.0
11020,1000,1935,Undirected,4,0.0,0.0
11021,1034,598,Undirected,1,0.0,0.0
11022,973,197,Undirected,13,0.0,0.0
11023,1998,1598,Undirected,3,0.0,0.0
11024,1987,28,Undirected,40,0.0,0.0
11025,396,1356,Undirected,1,0.0,0.0
11026,944,1366,Undirected,23,0.0,0.0
11027,821,1990,Undirected,1,0.0,0.0
11028,1462,1855,Undirected,2,0.0,0.0
11029,580,1079,Undirected,54,0.0,0.0
11030,1372,1973,Undirected,3,0.0,0.0
11031,1971,695,Undirected,2,0.0,0.0
11032,1928,1375,Undirected,19,0.0,0.0
11033,185,1782,Undirected,96,0.0,0.0
11034,1925,663,Undirected,1,0.0,0.0
11035,181,181,Undirected,22,0.0,0.0
11036,1929,1903,Undirected,1,0.0,0.0
11037,536,1249,Undirected,2,0.0,0.0
11038,80,1970,Undirected,10,0.0,0.0
11039,226,1543,Undirected,2,0.0,0.0
11040,994,285,Undirected,1,0.0,0.0
11041,802,1267,Undirected,12,0.0,0.0
11042,1672,1210,Undirected,1,0.0,0.0
11043,1384,1427,Undirected,7,0.0,0.0
11044,1777,1777,Undirected,197,0.0,0.0
11045,1498,1924,Undirected,2,0.0,0.0
11046,1669,710,Undirected,1,0.0,0.0
11047,1155,1503,Undirected,23,0.0,0.0
11048,1160,1380,Undirected,6,0.0,0.0
11049,1371,1195,Undirected,6,0.0,0.0
11050,556,1687,Undirected,1,0.0,0.0
11051,737,1563,Undirected,4,0.0,0.0
11052,1531,967,Undirected,1,0.0,0.0
11053,1110,943,Undirected,5,0.0,0.0
11054,1372,911,Undirected,1,0.0,0.0
11055,1360,1360,Undirected,63,0.0,0.0
11056,1261,1207,Undirected,1,0.0,0.0
11057,1876,102,Undirected,12,0.0,0.0
11058,233,409,Undirected,1,0.0,0.0
11059,1505,1679,Undirected,1,0.0,0.0
11060,1347,1347,Undirected,14,0.0,0.0
11061,1648,1437,Undirected,2,0.0,0.0
11062,1097,1855,Undirected,3,0.0,0.0
11063,377,414,Undirected,2,0.0,0.0
11064,980,1511,Undirected,2,0.0,0.0
11065,1568,729,Undirected,5,0.0,0.0
11066,568,1606,Undirected,13,0.0,0.0
11067,833,1683,Undirected,1,0.0,0.0
11068,1211,1751,Undirected,2,0.0,0.0
11069,1554,1554,Undirected,43,0.0,0.0
11070,1146,1343,Undirected,1,0.0,0.0
11071,1188,1188,Undirected,19,0.0,0.0
11072,720,1933,Undirected,34,0.0,0.0
11073,472,538,Undirected,59,0.0,0.0
11074,1884,175,Undirected,3,0.0,0.0
11075,1972,1660,Undirected,1,0.0,0.0
11076,1756,1509,Undirected,84,0.0,0.0
11077,1482,1892,Undirected,1,0.0,0.0
11078,496,1319,Undirected,4,0.0,0.0
11079,1755,822,Undirected,2,0.0,0.0
11080,1325,1455,Undirected,2,0.0,0.0
11081,1348,1005,Undirected,1,0.0,0.0
11082,281,1886,Undirected,1,0.0,0.0
11083,1250,191,Undirected,1,0.0,0.0
11084,1641,729,Undirected,1,0.0,0.0
11085,625,995,Undirected,229,0.0,0.0
11086,889,893,Undirected,1,0.0,0.0
11087,1529,812,Undirected,4,0.0,0.0
11088,1092,558,Undirected,3,0.0,0.0
11089,0,1292,Undirected,2,0.0,0.0
11090,410,1162,Undirected,3,0.0,0.0
11091,1114,1868,Undirected,18,0.0,0.0
11092,765,518,Undirected,10,0.0,0.0
11093,978,1427,Undirected,10,0.0,0.0
11094,1632,1448,Undirected,2,0.0,0.0
11095,1345,1842,Undirected,10,0.0,0.0
11096,213,1862,Undirected,8,0.0,0.0
11097,466,1714,Undirected,6,0.0,0.0
11098,1732,85,Undirected,5,0.0,0.0
11099,1745,1765,Undirected,22,0.0,0.0
11100,1451,998,Undirected,6,0.0,0.0
11101,1248,1382,Undirected,2,0.0,0.0
11102,1543,1543,Undirected,154,0.0,0.0
11103,125,125,Undirected,182,0.0,0.0
11104,778,778,Undirected,26,0.0,0.0
11105,1945,1009,Undirected,7,0.0,0.0
11106,1273,391,Undirected,1,0.0,0.0
11107,412,412,Undirected,28,0.0,0.0
11108,1803,1646,Undirected,1,0.0,0.0
11109,457,599,Undirected,2,0.0,0.0
11110,1511,887,Undirected,5,0.0,0.0
11111,1646,1646,Undirected,59,0.0,0.0
11112,622,887,Undirected,1,0.0,0.0
11113,210,563,Undirected,1,0.0,0.0
11114,1185,1095,Undirected,3,0.0,0.0
11115,176,1945,Undirected,1,0.0,0.0
11116,853,1551,Undirected,52,0.0,0.0
11117,1641,1162,Undirected,211,0.0,0.0
11118,769,213,Undirected,1,0.0,0.0
11119,1035,1606,Undirected,1,0.0,0.0
11120,5,1590,Undirected,10,0.0,0.0
11121,1056,550,Undirected,11,0.0,0.0
11122,805,805,Undirected,21,0.0,0.0
11123,1908,1190,Undirected,8,0.0,0.0
11124,1444,1079,Undirected,1,0.0,0.0
11125,1096,1366,Undirected,2,0.0,0.0
11126,770,975,Undirected,2,0.0,0.0
11127,1756,1319,Undirected,2,0.0,0.0
11128,1679,1919,Undirected,1,0.0,0.0
11129,336,643,Undirected,2,0.0,0.0
11130,1882,396,Undirected,1,0.0,0.0
11131,913,1203,Undirected,6,0.0,0.0
11132,1619,1619,Undirected,81,0.0,0.0
11133,1612,1246,Undirected,2,0.0,0.0
11134,1163,1652,Undirected,1,0.0,0.0
11135,1033,1149,Undirected,2,0.0,0.0
11136,1547,1837,Undirected,17,0.0,0.0
11137,940,1383,Undirected,24,0.0,0.0
11138,899,899,Undirected,44,0.0,0.0
11139,400,118,Undirected,30,0.0,0.0
11140,906,582,Undirected,5,0.0,0.0
11141,842,635,Undirected,2,0.0,0.0
11142,1603,1603,Undirected,71,0.0,0.0
11143,1636,989,Undirected,2,0.0,0.0
11144,352,352,Undirected,3,0.0,0.0
11145,1033,1382,Undirected,6,0.0,0.0
11146,336,1568,Undirected,3,0.0,0.0
11147,171,1270,Undirected,9,0.0,0.0
11148,1356,622,Undirected,2,0.0,0.0
11149,1756,980,Undirected,1,0.0,0.0
11150,1938,1375,Undirected,206,0.0,0.0
11151,1465,1259,Undirected,9,0.0,0.0
11152,1951,1951,Undirected,68,0.0,0.0
11153,1521,708,Undirected,15,0.0,0.0
11154,1276,1350,Undirected,1,0.0,0.0
11155,738,1030,Undirected,58,0.0,0.0
11156,1936,48,Undirected,2,0.0,0.0
11157,1425,1350,Undirected,3,0.0,0.0
11158,1498,1346,Undirected,12,0.0,0.0
11159,1236,717,Undirected,1,0.0,0.0
11160,1693,1495,Undirected,1,0.0,0.0
11161,108,454,Undirected,1,0.0,0.0
11162,1504,1641,Undirected,1,0.0,0.0
11163,472,1618,Undirected,5,0.0,0.0
11164,1236,516,Undirected,2,0.0,0.0
11165,1776,589,Undirected,6,0.0,0.0
11166,280,1466,Undirected,5,0.0,0.0
11167,1978,1994,Undirected,3,0.0,0.0
11168,1297,1332,Undirected,4,0.0,0.0
11169,1913,331,Undirected,26,0.0,0.0
11170,1153,1357,Undirected,1,0.0,0.0
11171,1418,517,Undirected,7,0.0,0.0
11172,1484,1581,Undirected,4,0.0,0.0
11173,544,544,Undirected,38,0.0,0.0
11174,1848,1848,Undirected,232,0.0,0.0
11175,200,1390,Undirected,3,0.0,0.0
11176,1189,887,Undirected,3,0.0,0.0
11177,0,1685,Undirected,1,0.0,0.0
11178,1632,882,Undirected,1,0.0,0.0
11179,1584,1448,Undirected,19,0.0,0.0
11180,893,1550,Undirected,3,0.0,0.0
11181,1795,620,Undirected,5,0.0,0.0
11182,608,1637,Undirected,1,0.0,0.0
11183,1401,1535,Undirected,4,0.0,0.0
11184,1032,1547,Undirected,2,0.0,0.0
11185,115,628,Undirected,4,0.0,0.0
11186,1123,1847,Undirected,1,0.0,0.0
11187,104,1482,Undirected,1,0.0,0.0
11188,1060,903,Undirected,6,0.0,0.0
11189,1305,1679,Undirected,1,0.0,0.0
11190,1827,308,Undirected,3,0.0,0.0
11191,1883,853,Undirected,7,0.0,0.0
11192,506,1813,Undirected,1,0.0,0.0
11193,1254,710,Undirected,6,0.0,0.0
11194,585,499,Undirected,3,0.0,0.0
11195,424,887,Undirected,3,0.0,0.0
11196,1056,1495,Undirected,29,0.0,0.0
11197,1322,1322,Undirected,113,0.0,0.0
11198,424,979,Undirected,3,0.0,0.0
11199,764,1141,Undirected,5,0.0,0.0
11200,1304,431,Undirected,5,0.0,0.0
11201,1840,1204,Undirected,9,0.0,0.0
11202,1328,405,Undirected,50,0.0,0.0
11203,1740,764,Undirected,69,0.0,0.0
11204,1602,887,Undirected,2,0.0,0.0
11205,1259,588,Undirected,1,0.0,0.0
11206,1777,1949,Undirected,8,0.0,0.0
11207,1416,1157,Undirected,1,0.0,0.0
11208,978,850,Undirected,8,0.0,0.0
11209,551,319,Undirected,3,0.0,0.0
11210,1114,494,Undirected,1,0.0,0.0
11211,1484,1756,Undirected,1,0.0,0.0
11212,1004,886,Undirected,1,0.0,0.0
11213,1584,1587,Undirected,1,0.0,0.0
11214,1106,1598,Undirected,16,0.0,0.0
11215,1833,388,Undirected,3,0.0,0.0
11216,1448,1402,Undirected,5,0.0,0.0
11217,1400,195,Undirected,94,0.0,0.0
11218,1171,453,Undirected,7,0.0,0.0
11219,1932,1605,Undirected,1,0.0,0.0
11220,1672,1695,Undirected,3,0.0,0.0
11221,690,1046,Undirected,1,0.0,0.0
11222,1260,357,Undirected,7,0.0,0.0
11223,1641,1734,Undirected,5,0.0,0.0
11224,1529,1529,Undirected,185,0.0,0.0
11225,1490,1444,Undirected,1,0.0,0.0
11226,1257,1125,Undirected,6,0.0,0.0
11227,1835,1835,Undirected,26,0.0,0.0
11228,89,1529,Undirected,6,0.0,0.0
11229,949,118,Undirected,10,0.0,0.0
11230,1937,1046,Undirected,7,0.0,0.0
11231,1056,481,Undirected,30,0.0,0.0
11232,738,198,Undirected,1,0.0,0.0
11233,19,19,Undirected,143,0.0,0.0
11234,1434,1404,Undirected,33,0.0,0.0
11235,1233,852,Undirected,1,0.0,0.0
11236,416,491,Undirected,1,0.0,0.0
11237,1082,1725,Undirected,1,0.0,0.0
11238,1395,1046,Undirected,1,0.0,0.0
11239,183,183,Undirected,18,0.0,0.0
11240,1852,1366,Undirected,2,0.0,0.0
11241,1632,612,Undirected,1,0.0,0.0
11242,1881,1356,Undirected,1,0.0,0.0
11243,1432,1348,Undirected,2,0.0,0.0
11244,850,1597,Undirected,2,0.0,0.0
11245,1632,813,Undirected,1,0.0,0.0
11246,1507,1502,Undirected,1,0.0,0.0
11247,516,1869,Undirected,1,0.0,0.0
11248,1989,1902,Undirected,3,0.0,0.0
11249,708,708,Undirected,194,0.0,0.0
11250,441,1716,Undirected,2,0.0,0.0
11251,424,1763,Undirected,46,0.0,0.0
11252,880,519,Undirected,1,0.0,0.0
11253,741,1110,Undirected,6,0.0,0.0
11254,1496,1484,Undirected,1,0.0,0.0
11255,1120,1909,Undirected,18,0.0,0.0
11256,1248,1827,Undirected,44,0.0,0.0
11257,1628,1308,Undirected,1,0.0,0.0
11258,1881,1491,Undirected,2,0.0,0.0
11259,598,1159,Undirected,1,0.0,0.0
11260,1705,1183,Undirected,6,4.6926939799559803e-07,0.40375590312276183
11261,235,235,Undirected,181,0.0,0.0
11262,1148,1476,Undirected,2,0.0,0.0
11263,1745,1745,Undirected,80,0.0,0.0
11264,930,1948,Undirected,38,0.0,0.0
11265,1787,20,Undirected,1,0.0,0.0
11266,128,1316,Undirected,9,0.0,0.0
11267,1848,813,Undirected,2,0.0,0.0
11268,947,1973,Undirected,4,0.0,0.0
11269,1387,1387,Undirected,1,0.0,0.0
11270,336,1504,Undirected,2,0.0,0.0
11271,1484,1837,Undirected,97,0.0,0.0
11272,292,1591,Undirected,36,0.0,0.0
11273,411,1055,Undirected,4,0.0,0.0
11274,410,1435,Undirected,20,0.0,0.0
11275,60,702,Undirected,1,0.0,0.0
11276,1289,414,Undirected,4,0.0,0.0
11277,1744,1752,Undirected,1,0.0,0.0
11278,1587,710,Undirected,3,0.0,0.0
11279,1083,949,Undirected,4,2.903075671561103e-07,0.24977847364678712
11280,1563,822,Undirected,2,0.0,0.0
11281,290,1771,Undirected,1,0.0,0.0
11282,1685,1710,Undirected,1,0.0,0.0
11283,56,1509,Undirected,3,0.0,0.0
11284,1700,1079,Undirected,43,0.0,0.0
11285,1659,76,Undirected,74,0.0,0.0
11286,449,83,Undirected,1,0.0,0.0
11287,1948,1174,Undirected,1,0.0,0.0
11288,1320,1644,Undirected,3,0.0,0.0
11289,802,879,Undirected,1,0.0,0.0
11290,1650,1650,Undirected,62,0.0,0.0
11291,399,1983,Undirected,5,0.0,0.0
11292,1697,731,Undirected,6,0.0,0.0
11293,787,884,Undirected,4,0.0,0.0
11294,1185,1101,Undirected,21,0.0,0.0
11295,408,250,Undirected,1,0.0,0.0
11296,625,1078,Undirected,7,0.0,0.0
11297,1219,1581,Undirected,19,0.0,0.0
11298,1833,733,Undirected,3,0.0,0.0
11299,1798,151,Undirected,5,0.0,0.0
11300,1498,341,Undirected,14,0.0,0.0
11301,720,11,Undirected,4,0.0,0.0
11302,1184,1382,Undirected,2,0.0,0.0
11303,1938,1155,Undirected,12,0.0,0.0
11304,1675,147,Undirected,3,0.0,0.0
11305,1600,1919,Undirected,1,0.0,0.0
11306,1581,1581,Undirected,64,0.0,0.0
11307,1816,804,Undirected,1,0.0,0.0
11308,1775,1855,Undirected,1,0.0,0.0
11309,723,1102,Undirected,2,0.0,0.0
11310,1283,1111,Undirected,1,0.0,0.0
11311,896,765,Undirected,12,0.0,0.0
11312,1785,1902,Undirected,1,0.0,0.0
11313,1739,163,Undirected,3,0.0,0.0
11314,480,1365,Undirected,2,0.0,0.0
11315,640,430,Undirected,1,0.0,0.0
11316,1553,183,Undirected,1,0.0,0.0
11317,1598,671,Undirected,1,0.0,0.0
11318,433,1375,Undirected,6,0.0,0.0
11319,269,693,Undirected,1,0.0,0.0
11320,1696,289,Undirected,1,0.0,0.0
11321,1273,562,Undirected,3,0.0,0.0
11322,490,1862,Undirected,1,0.0,0.0
11323,944,1578,Undirected,2,0.0,0.0
11324,1953,41,Undirected,1,0.0,0.0
11325,1549,230,Undirected,1,0.0,0.0
11326,38,38,Undirected,17,0.0,0.0
11327,1988,1070,Undirected,2,0.0,0.0
11328,250,310,Undirected,3,0.0,0.0
11329,1118,398,Undirected,1,0.0,0.0
11330,856,1721,Undirected,28,0.0,0.0
11331,1555,820,Undirected,20,0.0,0.0
11332,226,94,Undirected,1,0.0,0.0
11333,784,1618,Undirected,1,0.0,0.0
11334,536,563,Undirected,1,0.0,0.0
