ID,Generation,Replicate,Soilline,Pollinationline,Herbivoreline,Treatment,Nb_silliques,Nb_seeds,Nb_seeds_per_sillique,Relativeseedset,Visits,Timetofirstflower,Height,NbFlowers,Flowerdiameter,PetalArea,PetalLength,PetalWidth,logNectar,Style,Stamen,Herkogamy,LNBenzaldehyde,LN_1_Butene_4_isothiocyanate,LN_Methyl_benzoate,LN_Phenylethyl_Alcohol,LN_2_Amino_benzaldehyde,LN_p_Anisaldehyde,LN_Methyl_anthranilate,LN_Z_3_Hexen_1_ol_acetate,LN_Phenylacetaldehyde,LN_Benzyl_nitrile,LN_Methyl_salicylate,LN_Indole,LN_E.E_a_Farnesene,LN_Totalvolatiles
25,2,A,T,H,H,THH,0,0,NA,0.00000000,0,23,24.5,8,12.80666667,0.300916667,1.067222222,0.547055556,1.400702768,0.836613333,0.652046667,0.184566667,5.563100356,4.450031364,1.466337069,1.659990192,4.968268898,0.554310736,1.466337069,2.431010882,4.6651846,3.562728169,2.553487914,3.593754442,5.428695645,6.828271057
25,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,1,22,22.9,3,13.70666667,0.262611111,0.942527778,0.465416667,2.10781853,0.767836667,0.586123333,0.181713333,5.816118604,5.436628982,3.779126332,0.980829253,1.897119985,2.547707551,0.980829253,2.133508763,2.799987696,1.491654877,3.666406598,1.170071253,5.57636989,6.86449977
25,2,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,22,37.2,7,14.48666667,0.249333333,0.943,0.437583333,2.18281119,0.73493,0.619033333,0.115896667,6.334068738,2.133508763,4.064267107,0,0,2.007468042,0,3.666406598,3.672072336,1.913649287,3.426792929,2.346070205,5.41511226,6.887325789
25,2,B,L,B,H,LHB,0,0,NA,0.00000000,0,NA,1.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,B,L,H,H,LHH,2,6,3,0.63090129,0,32,4.4,0,11.15333333,0.106916667,0.788638889,0.251333333,1.710712697,0.541666667,0.562333333,0.054666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,29,6.4,4,9.61,0.096583333,0.713861111,0.252833333,1.508193886,0.795333333,0.526333333,0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
25,2,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,28,7.4,0,12.04333333,0.1625,0.797694444,0.355222222,1.805541519,0.565333333,0.547666667,0.081666667,5.9553575,2.346070205,1.880312867,0.655406853,5.081404365,1.047968556,1.694595721,1.466337069,2.431010882,2.431010882,1.728043655,3.530708358,4.175526222,6.542418592
25,2,B,T,B,H,THB,0,0,NA,0.00000000,0,27,19.3,4,12.75333333,0.212875,0.757916667,0.344125,2.091291095,0.651,0.586,0.083,5.005353882,4.698345653,2.431010882,0,2.297634588,2.380916936,0.589157467,1.671658935,1.952940055,0.747214402,2.129113151,1.728043655,4.597237571,6.015283547
25,2,B,T,H,H,THH,0,0,NA,0.00000000,0,22,24.5,2,13.33333333,0.279083333,0.9765,0.475583333,1.388736603,0.671,0.587666667,0.083333333,6.152890287,4.493410639,2.24346397,0.702363836,6.332028929,2.346070205,3.346649935,2.213551471,2.871679625,2.57487148,2.538973871,4.294762701,5.780629197,7.383977956
25,2,B,T,B,NH,TNHB,9,42,"4,666666667",2.37644342,3,22,36.6,18,13.14,0.221,0.846583333,0.4265,2.119250248,0.711,0.531333333,0.179666667,5.3192994,4.218690378,1.851657611,0,3.326899458,0.790139447,0.499652323,1.278874112,2.725186483,2.337165427,0.554310736,3.409802229,3.793823216,6.003612681
25,2,B,T,H,NH,TNHH,4,42,"10,5",1.67045455,0,20,31.3,7,12.16,0.204888889,0.888833333,0.394583333,2.208666402,0.59,0.581333333,0.079333333,5.091323567,3.056211642,3.923317012,1.889685006,6.289074031,2.414590151,4.417798864,2.441810123,4.508142483,4.549448648,2.961830722,5.476308573,6.023088816,7.45574109
26,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,30,8.2,0,13.25333333,0.216652222,0.950849722,0.369190833,2.091291095,0.69894,0.645703333,0.11233,6.499062746,3.593754442,2.380916936,2.414590151,1.694595721,1.422662005,1.278874112,3.258096538,4.508822431,2.806721729,3.286188273,3.98829794,5.907680281,7.17472431
26,1,A,L,H,H,LHH,0,0,NA,0.00000000,0,31,20.2,1,12.18333333,0.169471111,0.9171225,0.310355,1.752912607,0.344706667,0.627683333,0.282976667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,27,21.4,0,12.98,0.189542778,0.944293611,0.344994167,2.033916107,0.862663333,0.602983333,0.25968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,L,H,NH,LNHH,3,57,19,2.92154812,0,29,19.5,5,13.38666667,0.211245556,0.976451111,0.432135556,2.129655011,0.6379325,0.481675,0.043026667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,T,B,H,THB,3,38,"12,66666667",3.92000000,2,27,14.4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,T,H,H,THH,0,0,NA,0.00000000,0,30,11.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,26,25.5,8,13.35,0.223194167,0.942144167,0.380993333,2.22782813,0.717813333,0.698686667,0.037793333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,25,39.4,14,13.92333333,0.234184722,0.997282778,0.395449444,2.100812215,0.945246667,0.812956667,0.13229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,B,L,B,H,LHB,0,0,NA,0.00000000,1,27,14.2,2,11.44666667,0.170031667,0.804022778,0.332040833,1.304173721,0.714796667,0.5332,0.223616667,5.938903393,4.396732782,2.036881927,1.880312867,4.562417316,1.170071253,1.880312867,3.229192792,4.572034624,2.060749409,2.649583743,5.426254436,5.194396144,7.0211501
26,1,B,L,H,H,LHH,3,15,5,0.84677419,0,21,13.7,1,10.28,0.198025556,0.817568333,0.3009725,2.159452359,0.615713333,0.5645,0.07352,6.528986195,7.025274905,4.051462835,2.129113151,5.459112589,2.609524982,2.636408321,3.359603484,3.588649786,2.19310086,3.757748861,2.712976319,2.213551471,7.726098282
26,1,B,L,B,NH,LNHB,6,23,"3,833333333",3.34421365,1,21,32.2,11,10.77333333,0.154605833,0.804845833,0.328458056,1.876806478,0.72382,0.542563333,0.181256667,5.6776096,5.10358579,4.174814529,0.980829253,2.815075996,1.71978597,1.466337069,4.444610121,2.789800851,2.262919837,3.157000421,3.279238975,6.13940551,7.059665355
26,1,B,L,H,NH,LNHH,4,35,"8,75",3.40277778,0,26,19.5,7,10.12666667,0.144126667,0.739258333,0.331945,1.632834953,0.611626667,0.519433333,0.097913333,6.761958497,3.603886241,3.01771118,2.172223275,5.569474767,2.233592222,3.618894027,3.129032158,4.061081376,3.044522438,4.354807685,3.250948545,5.04509636,7.370253965
26,1,B,T,B,H,THB,0,0,NA,0.00000000,0,26,9.1,0,9.733333333,0.157516389,0.734406944,0.341594444,1.479629852,0.51907,0.44714,0.10923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,B,T,H,H,THH,4,53,"13,25",2.24653979,0,26,9.3,0,10.3,0.172848889,0.744955,0.344313333,1.53499461,0.66648,0.450513333,0.215966667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,1,B,T,B,NH,TNHB,0,0,NA,0.00000000,0,23,20.3,5,10.62333333,0.345277778,0.638877778,0.256912222,1.682862173,0.537623333,0.461713333,0.113476667,6.318267167,3.174575566,2.560666696,1.497885427,6.181625664,1.837016061,2.737249356,2.089804329,2.332683124,2.233592222,4.10630973,3.494822641,5.239098007,7.243751212
26,1,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,22,12.8,4,9.04,0.15575,0.782446667,0.32389,1.625863318,0.650936667,0.550953333,0.099983333,6.414187289,5.059072662,3.763780762,2.007468042,4.780989165,2.007468042,2.920769235,3.182672776,3.652100203,2.48490665,3.503218996,3.62877553,4.69845812,7.095893221
26,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,30,5.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,A,L,H,H,LHH,2,6,3,0.40551724,0,30,6.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,A,L,B,NH,LNHB,0,0,NA,0.00000000,1,31,10.1,2,14.07,0.2064625,0.673821667,0.3214025,1.927610153,0.675666667,0.547,0.128666667,6.586401513,3.225520368,3.108564804,1.466337069,4.282052819,3.004031076,0.980829253,2.470920408,3.34010969,1.079920156,2.233592222,4.676456721,4.366630949,7.00195373
26,2,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,38,4.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,A,T,B,H,THB,4,38,"9,5",1.88652482,2,19,24.5,6,16.17666667,0.2550275,1.025066667,0.403105,2.14124872,0.835333333,0.631333333,0.204,6.705265028,5.080541329,3.990012324,2.123591326,6.132192207,1.981001469,2.879510518,2.291411792,5.020952261,4.025351691,2.798297079,5.412513731,5.871413316,7.752024749
26,2,A,T,H,H,THH,2,28,14,1.15294118,0,23,22.8,11,13.52333333,0.186444444,0.925055556,0.281083333,1.927610153,0.629666667,0.635333333,0.023666667,5.448810572,4.797319832,3.137103227,1.278874112,5.282827648,1.961658506,3.557462227,1.791759469,3.403663474,3.946245493,2.291411792,3.229192792,5.320658526,6.840427687
26,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,24.1,4,14.33666667,0.275,0.999166667,0.47325,1.731407378,0.846666667,0.646666667,0.2,6.60248738,5.427068835,3.695340021,3.34010969,4.747184019,2.084060488,1.466337069,4.389866195,5.603484568,3.044522438,2.882107248,3.953378191,3.026728374,7.385299848
26,2,A,T,H,NH,TNHH,1,0,NA,0.00000000,0,24,37.9,14,12.20666667,0.223583333,0.8895,0.4365,1.697010647,0.602696667,0.708373333,0.105676667,5.890927769,3.333526387,3.397486802,1.278874112,6.20433327,1.422662005,2.817845314,3.120895417,3.191847152,3.286188273,4.471427131,3.168751438,5.942313207,7.308443564
26,2,B,L,B,H,LHB,0,0,NA,0.00000000,0,29,9.3,1,11.19,0.157222222,0.813888889,0.348888889,1.684911823,0.715333333,0.549,0.166333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,B,L,H,H,LHH,2,33,"16,5",3.46995708,0,31,6.7,1,11.35333333,0.150444444,0.775416667,0.346416667,1.720241783,0.534,0.568333333,0.034333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,22,10.4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
26,2,B,L,H,NH,LNHH,3,31,"10,33333333",1.90112641,0,30,13.4,3,15.89666667,0.297166667,1.0925,0.47575,2.239958638,0.871,0.768,0.129,6.413580383,3.353147684,2.90264185,0.831297519,3.836660686,3.439943148,0,2.712976319,3.191847152,1.880312867,1.694595721,3.879652848,4.394449155,6.809652314
26,2,B,T,B,H,THB,0,0,NA,0.00000000,0,18,9.9,0,11.51,0.159333333,0.768055556,0.371527778,1.91455259,0.455333333,0.535,0.079666667,6.553300092,3.01771118,3.214421475,2.036881927,7.350944254,4.218690378,4.620605994,4.185437106,4.128924896,4.987404575,3.083437854,5.56664671,4.492374692,8.044572808
26,2,B,T,H,H,THH,0,0,NA,0.00000000,0,22,22.8,14,12.71,0.241222222,0.861444444,0.350916667,1.852476518,0.491666667,0.584,0.092333333,4.777254334,1.921812597,1.707270162,0.643314807,3.330218412,0.396162715,0,1.497885427,1.614978093,1.031601578,1.450181629,2.027782683,4.397017869,5.548427366
26,2,B,T,B,NH,TNHB,2,3,"1,5",0.16974596,2,22,31,13,14.08,0.242166667,0.90625,0.444888889,2.233068461,0.663333333,0.552666667,0.110666667,5.110871592,3.580943609,1.677442642,2.012430831,6.304482657,1.487479505,0.831297519,3.214421475,4.863108717,4.035223439,0.380463806,5.213727298,5.194909675,7.195006703
26,2,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,23,27.3,10,11.67333333,0.19425,0.8915,0.362305556,2.019962044,0.555,0.611333333,0.094333333,5.147602137,4.184027265,3.310137416,1.694595721,5.433964575,2.24346397,2.291411792,2.725186483,4.017050132,2.976096299,2.823361048,4.287156173,5.467747543,6.828471542
27,1,A,L,B,H,LHB,0,0,NA,0.00000000,0,29,21.1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,A,L,H,H,LHH,4,42,"10,5",3.86116323,0,20,21,10,10.08,0.159596667,0.737674167,0.359301667,1.388736603,0.495836667,0.508103333,0.041546667,5.200796411,0,0,1.365240952,0,1.031601578,0,1.466337069,4.124442593,0.927340568,0,0.870828358,2.947358689,5.603143306
27,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,22,16.5,0,11.55666667,0.3151675,0.822206111,0.333845556,1.778378031,0.652983333,0.696386667,0.13737,6.250136104,1.400087683,1.031601578,1.466337069,5.068379956,2.397895273,0,2.516800014,4.915713928,2.855831433,0,4.552706616,3.62877553,6.895626466
27,1,A,L,H,NH,LNHH,4,21,"5,25",1.07635983,0,23,27.9,6,9.973333333,0.307649375,0.814233889,0.282433889,1.529180189,0.502225,0.63513,0.132905,6.825309223,5.183810209,2.538973871,3.320228319,3.284455471,2.156273974,1.212271607,2.319114395,4.917748102,3.208825489,1.170071253,4.887839717,6.163957872,7.575100204
27,1,A,T,B,H,THB,0,0,NA,0.00000000,0,23,22.1,2,13.6,0.4272075,0.882364167,0.497484167,1.489361439,0.529606667,0.466076667,0.06353,6.315006322,4.673866717,0.927340568,1.642227735,4.124442593,1.642227735,0.679160939,1.981001469,2.847812143,2.172223275,1.170071253,4.359553779,5.22872908,6.933287647
27,1,A,T,H,H,THH,0,0,NA,0.00000000,0,26,25.5,8,11.16666667,0.33028,0.913479444,0.3530875,1.723995634,0.72075,0.526643333,0.194106667,6.646246204,5.059307873,4.594745669,2.213551471,3.070633582,2.581898916,3.079187954,4.092490994,3.824607506,2.581898916,2.712976319,4.562417316,6.549862663,7.605373929
27,1,A,T,B,NH,TNHB,3,34,"11,33333333",3.37246964,1,20,42.9,12,13.7,0.248530556,0.921703333,0.463865,1.791372711,0.63147,0.694703333,0.069453333,5.294049011,2.560666696,2.463064908,0.945489887,4.484048249,1.329135947,3.400579907,2.961830722,3.883471103,2.282004385,1.487479505,3.527993178,5.846973849,6.683546346
27,1,A,T,H,NH,TNHH,1,11,11,0.59822420,0,20,25.7,5,13.78333333,0.240032222,0.937338889,0.450833056,1.935719652,0.80633,0.676006667,0.130323333,7.842060548,3.492008116,2.971363683,2.795473016,6.183155653,3.970990482,0.831297519,4.997462493,5.878565399,4.0862875,2.036881927,5.427882571,5.525452939,8.341224744
27,1,B,L,B,H,LHB,0,0,NA,0.00000000,0,31,12,0,11.64333333,0.199360556,0.846190833,0.367800833,1.901090234,0.723946667,0.56971,0.154236667,6.561711455,4.211853212,3.053302125,2.106840516,4.184027265,2.346070205,1.908169821,2.213551471,4.659938916,2.636408321,2.524246064,1.728043655,4.270474149,6.997223512
27,1,B,L,H,H,LHH,0,0,NA,0.00000000,0,30,15.7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,1,B,L,B,NH,LNHB,0,0,NA,0.00000000,0,26,28.6,5,10.92333333,0.142941389,0.796876944,0.298898056,1.874169488,0.491566667,0.51111,0.04715,5.84039938,1.791759469,3.997690888,1.400087683,5.646722095,3.560098664,3.819542153,2.643017731,2.623056988,3.460513959,3.004031076,6.092503237,5.593884933,7.347102803
27,1,B,L,H,NH,LNHH,0,0,NA,0.00000000,0,19,25.8,9,NA,NA,NA,NA,NA,NA,NA,NA,5.871804751,2.749168448,3.306751026,1.694595721,6.866817537,3.672072336,5.020952261,2.47871468,3.735904393,3.804190301,3.359603484,1.508184179,4.804931377,7.493420353
27,1,B,T,B,H,THB,4,20,5,3.82812500,4,20,20.7,7,13.13666667,0.229531667,0.8807,0.431336667,1.915755997,0.8463,0.6123,0.234,6.350950352,5.593195706,3.514305584,1.586965057,6.393652687,3.546846416,3.313512377,5.980010308,3.956925552,3.096080247,3.552168409,3.191847152,3.844616177,7.651665984
27,1,B,T,H,H,THH,4,48,12,2.03460208,0,26,16.5,2,14.73,0.258919444,0.997259167,0.39811,2.160821537,0.780683333,0.651226667,0.135663333,6.149733718,3.293089612,3.306751026,1.62414406,5.009894279,4.057885464,2.942487759,2.084060488,4.110873864,3.137103227,3.214421475,6.353209948,5.682823624,7.45452703
27,1,B,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,22.3,1,12.28666667,0.188081667,0.859926667,0.363786667,1.761568057,0.738536667,0.560936667,0.1776,6.354901301,2.961830722,3.969243146,1.466337069,5.786897381,3.29480753,4.312289439,1.74435723,2.737249356,2.516800014,4.200121658,3.01771118,4.189654742,7.134248769
27,1,B,T,H,NH,TNHH,2,9,"4,5",0.55125000,0,24,28.3,3,14.45,0.250536389,0.972555,0.423615833,1.981432665,0.783376667,0.592876667,0.1905,7.21658711,4.5275089,5.488248784,2.75507514,6.685167129,4.10630973,4.680329193,3.197538687,4.810602255,4.153224744,4.718250825,2.823361048,4.1640779,8.030391483
27,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,30,7,0,11.26,0.150594444,0.820365556,0.314266667,1.916956079,0.587,0.623,0.036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,A,L,H,H,LHH,2,15,"7,5",1.01379310,0,28,10.4,2,14.53333333,0.277944444,0.960777778,0.493,1.723995634,0.632333333,0.567,0.065333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,31,7.5,0,13.26666667,0.197598889,0.88442,0.409766667,2.013293467,0.663666667,0.637333333,0.026333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,31,11.2,0,14.9,0.301527778,0.98975,0.474083333,2.218951233,0.709,0.630333333,0.078666667,6.267411363,2.925250199,1.466337069,0,5.179909135,2.156273974,2.054835731,3.289644896,6.169785055,1.981001469,2.447166322,5.147332965,2.581898916,7.273863368
27,2,A,T,B,H,THB,0,0,NA,0.00000000,0,19,19.6,7,15.70333333,0.263992778,1.004375833,0.4389225,2.252313535,0.932666667,0.677666667,0.255,6.587294906,3.16093279,3.984860329,1.422662005,6.357392843,0,2.850492392,2.060749409,4.073763855,3.552168409,1.908169821,5.600751206,5.95439707,7.675408501
27,2,A,T,H,H,THH,4,13,"3,25",0.53529412,0,26,29.3,7,14.16666667,0.177777778,0.950916667,0.313333333,1.996658827,0.903,0.577,0.326,5.902633333,3.745574798,3.266607228,2.973259418,6.995460859,1.386294361,3.737669618,3.519803124,6.004435613,3.245193133,3.666406598,6.115646817,5.113993807,7.90203533
27,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,1,19,36.8,6,15.95666667,0.31525,1.01975,0.514083333,2.200633837,0.728333333,0.658333333,0.07,6.195500785,2.966608562,2.19310086,1.487479505,5.077370475,3.137103227,0.908855753,3.236497426,3.349904087,2.072472872,2.509298103,5.036110497,2.553487914,6.843888137
27,2,A,T,H,NH,TNHH,4,79,"19,75",3.35151515,0,19,19.2,2,15.52333333,0.297625833,1.023501667,0.4934975,2.193084939,0.629666667,0.697333333,0.067666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,B,L,B,H,LHB,2,14,7,3.43000000,2,30,16.8,4,NA,NA,NA,NA,NA,NA,NA,NA,4.592872658,1.961658506,0.908855753,0,3.035664984,1.586965057,1.225951711,1.466337069,1.659990192,1.466337069,2.012430831,2.32818064,2.675424974,5.151362954
27,2,B,L,H,H,LHH,2,20,10,2.10300429,0,25,3.6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
27,2,B,L,B,NH,LNHB,1,4,4,1.17365269,1,22,6.8,4,NA,NA,NA,NA,NA,NA,NA,NA,6.241250029,2.871679625,1.170071253,0.810930216,5.089138356,3.139110856,1.212271607,2.172223275,2.359280437,2.187922185,2.789800851,4.50165981,2.459113895,6.756641649
27,2,B,L,H,NH,LNHH,1,12,12,0.73591990,0,28,14.1,2,12.715,0.200125,0.835875,0.403,2.027924313,0.6555,0.591,0.1075,4.030299746,0,3.168751438,0,1.921812597,0,0,1.586965057,1.99997737,0,0,0,0,4.55562974
27,2,B,T,B,H,THB,0,0,NA,0.00000000,0,26,20.1,7,16.90333333,0.286194444,1.051583333,0.473222222,1.813217818,0.855,0.569666667,0.285333333,4.658184221,5.715198544,1.563975538,0.635988767,1.134979933,0.200670695,0,2.184802057,1.694595721,0.893817876,1.098612289,1.268511325,3.809128582,6.168215059
27,2,B,T,H,H,THH,4,41,"10,25",1.65759076,0,21,29.3,7,15.66,0.324861111,1.012777778,0.51975,1.78816031,0.757666667,0.609,0.148666667,4.770998448,4.146655857,2.182716551,1.694595721,6.85507701,0.831297519,2.213551471,2.871679625,3.554818821,3.879652848,2.223622049,5.19644869,5.632737234,7.446617511
27,2,B,T,B,NH,TNHB,0,0,NA,0.00000000,0,22,26.1,11,14.11666667,0.22475,0.971666667,0.3845,1.8675061,0.834,0.622333333,0.211666667,6.041048047,3.291713149,3.914242762,3.652100203,6.690842277,1.652923024,3.055048851,2.184802057,6.731680835,3.980719537,2.722756348,5.231108617,5.666811082,7.918507346
27,2,B,T,H,NH,TNHH,0,0,NA,0.00000000,0,23,28.6,8,12.21,0.202083333,0.885583333,0.382666667,1.396750567,0.326,0.571333333,0.245333333,4.758368031,1.673976434,3.674893212,0.635988767,5.678654582,4.296529263,4.056604234,2.387742901,2.581898916,2.397895273,3.592735594,3.482948032,5.858250564,6.93645071
28,1,A,L,B,H,LHB,3,14,"4,666666667",1.60280374,3,29,10.3,3,12.30333333,0.222437778,0.898608333,0.410935,1.936865888,0.678,0.62838,0.099653333,6.315759769,5.046288397,2.233592222,1.760408939,4.32339655,1.987366863,1.62414406,3.887274836,2.623056988,1.935271751,1.961658506,3.787550982,3.258096538,6.852634004
28,1,A,L,H,H,LHH,0,0,NA,0.00000000,0,21,23.4,1,11.84,0.2230375,0.889990278,0.406180556,1.844053913,0.67565,0.65218,0.07283,6.659151459,5.327876169,2.120263536,1.84582669,6.34991569,3.115981402,2.291411792,2.245426679,3.012261576,2.397895273,2.051270665,4.783781163,5.107291369,7.563604341
28,1,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,22,28.9,3,12.44333333,0.142041111,0.805948889,0.325696944,2.109360257,0.732913333,0.593943333,0.13897,6.610247312,3.080890082,3.433987204,2.197224577,7.009408933,2.573460047,1.897119985,4.994204753,5.797407734,3.316204169,2.606796467,5.715930609,4.899496801,7.963885245
28,1,A,L,H,NH,LNHH,0,0,NA,0.00000000,0,22,28.4,0,10.97,0.139223611,0.759426667,0.286179167,1.811693374,0.408606667,0.586266667,0.17766,6.656476564,1.880312867,2.581898916,1.031601578,8.011778826,4.314149212,2.70990034,3.931825633,3.69992929,3.61016688,2.072472872,6.580446485,4.559998467,8.486166813
28,1,A,T,B,H,THB,0,0,NA,0.00000000,0,22,22.6,4,14.8,0.2519725,0.916851944,0.440748611,2.006520895,0.538646667,0.60729,0.104756667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,1,A,T,H,H,THH,0,0,NA,0.00000000,0,22,22.7,5,11.18,0.139753056,0.716330833,0.344957222,1.441956838,0.49508,0.536143333,0.051603333,3.549510953,2.282004385,0.499652323,0.702363836,2.501739488,1.140914668,0.315081047,0.554310736,1.487479505,1.140914668,1.170071253,2.812298988,1.567844015,4.46505633
28,1,A,T,B,NH,TNHB,2,2,1,0.19838057,2,22,39.5,7,13.77666667,0.248451111,1.005322222,0.499159722,1.829642754,0.525173333,0.688073333,0.1629,6.141200735,2.633087163,1.252762968,3.636123102,5.843222304,2.746201967,0.747214402,2.968988949,5.559184785,2.823361048,0,4.967302434,5.374635197,7.331042114
28,1,A,T,H,NH,TNHH,0,0,NA,0.00000000,0,21,35.5,7,13.55,0.232736667,0.897995833,0.462918056,2.200633837,0.68583,0.635563333,0.094326667,5.962531475,0.908855753,2.19310086,2.272507638,1.822156946,3.403663474,0,2.47871468,4.783471326,1.62414406,3.279238975,1.728043655,0,6.404738592
28,2,A,L,B,H,LHB,0,0,NA,0.00000000,0,29,13.8,1,14.85333333,0.226881389,0.923315,0.429260833,2.267546103,0.653666667,0.675333333,0.021666667,7.576097341,3.639776741,2.482589152,2.772588722,5.863946782,2.549879105,1.814643763,3.406737562,5.855628914,3.606403232,2.072472872,5.471453346,4.606835465,8.051411747
28,2,A,L,H,H,LHH,0,0,NA,0.00000000,0,30,6.8,0,11.47666667,0.144166667,0.777083333,0.315416667,1.73506635,0.601666667,0.537666667,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2,A,L,B,NH,LNHB,0,0,NA,0.00000000,0,31,9.7,0,12.9,0.175863056,0.823694167,0.374794722,1.929942645,0.579666667,0.621333333,0.041666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28,2,A,L,H,NH,LNHH,1,7,7,0.51812689,0,26,14.1,5,11.00666667,0.155,0.691416667,0.366,1.145862818,0.507666667,0.526333333,0.018666667,5.738004962,2.20949467,1.977162693,0.84729786,2.826655944,0.84729786,0.200670695,1.386294361,1.961658506,1.386294361,1.170071253,4.116323469,3.619886583,6.119320141
28,2,A,T,B,H,THB,4,0,NA,0.00000000,1,23,14.8,8,13.16,0.209666667,0.9,0.376916667,1.704893243,0.599333333,0.582666667,0.097333333,6.688285527,2.847812143,2.737249356,0,4.148850284,3.825617505,2.422834221,0,2.571339156,1.466337069,0.980829253,3.330218412,4.816241156,7.018998458
28,2,A,T,H,H,THH,4,51,"12,75",2.10000000,0,26,23.4,6,13.97,0.20525,0.974333333,0.338416667,1.904803365,0.697666667,0.577,0.120666667,6.053134374,3.457601053,3.749068251,2.828846525,7.769034311,1.508184179,2.675424974,2.253239219,6.302279751,3.868109818,4.566275346,5.847508637,5.210699745,8.323311742
28,2,A,T,B,NH,TNHB,0,0,NA,0.00000000,0,21,27.4,7,13.23333333,0.262333333,1.013416667,0.432333333,1.938009108,0.771666667,0.624333333,0.147333333,6.432448725,4.928862696,3.037886713,1.329135947,6.343489809,1.497885427,1.921812597,3.515682805,2.798297079,2.910234901,4.285882774,4.963427211,5.780057409,7.580997327
