"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Minimal-Movement","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Resting","Minimal-Movement"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Resting","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Walking","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Resting","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Walking","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Minimal-Movement","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Minimal-Movement","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Minimal-Movement","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Minimal-Movement","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Walking","Walking","Minimal-Movement","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Walking","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Walking","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Walking","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
"Minimal-Movement","Walking","Resting","Minimal-Movement","Resting","Resting","Walking","Walking","Walking"
