"BBB","GPW","GWB","WWR","YBR","YGR","YWR","YYR","YYW"
"Brood Care","Exploring","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Resting","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Self Maintenance","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Resting","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Exploring","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Resting","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
"Brood Care","Exploring","Food Processing","Food Processing","Antennating Nestmate","Resting","Food Processing","Brood Care","Resting"
