Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ARFGEF2,1137.5232728088367,0.00846424611802957,0.46581987876253006,0.018170641709227164,0.9855027232910561,0.997091085226699
IKBKG,1107.8051468847425,-0.048618961407635566,0.43549505237435787,-0.11164067454397163,0.9111083199755275,0.9722432938266993
HSD17B8,1173.7098194801297,-0.9784354610075616,0.44838617055649616,-2.1821267587116178,0.029100178825554417,0.15235831284642312
C18H19orf47,1626.2417100748519,-3.9781431896336517,0.6732806910547663,-5.908595393403402,3.450369910410865e-9,2.3484402065598724e-7
LCP2,928.223969225226,4.0966619801084025,1.0674649657011963,3.837748414925625,NA,NA
POLR2L,1164.1433926043724,-0.5788759461271942,0.41810095368036354,-1.3845362968718375,0.16619430199196095,0.4334501376373119
PITPNC1,1012.0040226798413,1.3434743796948534,0.6295036145658737,2.1341805648270302,0.03282800299183155,0.16425659358215253
SCAF4,1061.3519579526492,0.6991033294165654,0.6031183512730143,1.1591478321642072,0.2463959315805125,0.5372892433662879
ARHGAP25,951.0373648774419,3.0437066809594717,0.811394467075133,3.75120462915066,NA,NA
EPB41L4A,1027.9537947089357,0.995395502485948,0.3451429242208302,2.8840095874284,0.00392646799036603,0.0392745494548336
CAPG,1025.0716312872557,0.6205144469112245,0.599953985754235,1.0342700634468522,0.30100992789431974,0.6001445070193777
LOC112448022,1476.0882953249777,-9.905963305056542,2.1902390689136535,-4.5227771916103405,6.103347855351947e-6,2.1246406150663146e-4
GGA1,1190.310580373819,-1.0380261002127955,0.481772285516649,-2.1545990324030866,0.031193224828912933,0.15915961233683937
F8,1030.4468949333138,1.2215227862128926,0.4509711328843011,2.7086496166624494,0.0067557643986798106,0.05769283632786443
MFN1,1085.4494632560238,-0.40975079879579257,0.5440511495853555,-0.753147565459757,0.4513612441229234,0.7328168248096978
ARF2,1095.3601495315165,-0.888349071126,0.4564988627263948,-1.9460050038688423,0.051654138540985516,0.21747841122828082
